RuneID,Level,Type,CostItemID,CostCount,CostMoney,AttributeID,AttributeRate,SpecialAttributeID,SpecialAttributeTIP
150144,2,,150144,45,1050,110011,1,,
150144,3,,150144,60,1200,110012,1,,
150144,4,,150144,90,1350,110013,1,,
150144,5,,150144,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150144,6,,150144,150,1900,110015,1,,
150144,7,,150144,190,2600,110016,1,,
150144,8,,150144,230,3700,110017,1,,
150144,9,,150144,300,6000,110018,1,,
150144,10,,150144,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150145,,,150145,50,1000,,,,
150145,1,,150145,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150145,2,,150145,150,2000,110031,1,,
150145,3,,150145,200,3000,110032,1,,
150145,4,,150145,250,4000,110033,1,,
150145,5,,150145,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150145,6,,150145,350,10000,110043,1,,
150145,7,,150145,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150146,,,150146,5,150,,,,
150146,1,,150146,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150146,2,,150146,15,210,110011,1,,
150146,3,,150146,20,240,110012,1,,
150146,4,,150146,30,270,110013,1,,
150146,5,,150146,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150146,6,,150146,50,400,110015,1,,
150146,7,,150146,65,470,110016,1,,
150146,8,,150146,85,580,110017,1,,
150146,9,,150146,115,740,110018,1,,
150146,10,,150146,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150146,11,,150146,175,1110,110025,1,,
150146,12,,150146,205,1320,110026,1,,
150146,13,,150146,245,1580,110027,1,,
150146,14,,150146,285,1840,110028,1,,
150146,15,,150146,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150147,,,150147,5,150,,,,
150147,1,,150147,10,180,110010,1,130213,T_RuneLevel_SpecialAttributeTIP_150147_1
150147,2,,150147,15,210,110011,1,,
150147,3,,150147,20,240,110012,1,,
150147,4,,150147,30,270,110013,1,,
150147,5,,150147,40,330,110014,1,130214,T_RuneLevel_SpecialAttributeTIP_150147_5
150147,6,,150147,50,400,110015,1,,
150147,7,,150147,65,470,110016,1,,
150147,8,,150147,85,580,110017,1,,
150147,9,,150147,115,740,110018,1,,
150147,10,,150147,145,900,110019,1,130215,T_RuneLevel_SpecialAttributeTIP_150147_10
150147,11,,150147,175,1110,110025,1,,
150147,12,,150147,205,1320,110026,1,,
150147,13,,150147,245,1580,110027,1,,
150147,14,,150147,285,1840,110028,1,,
150147,15,,150147,,,110029,1,130216,T_RuneLevel_SpecialAttributeTIP_150147_15
150148,,,150148,15,750,,,,
150148,1,,150148,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150148,2,,150148,45,1050,110011,1,,
150148,3,,150148,60,1200,110012,1,,
150148,4,,150148,90,1350,110013,1,,
150148,5,,150148,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150148,6,,150148,150,1900,110015,1,,
150148,7,,150148,190,2600,110016,1,,
150148,8,,150148,230,3700,110017,1,,
150148,9,,150148,300,6000,110018,1,,
150148,10,,150148,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150149,,,150149,50,1000,,,,
150149,1,,150149,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150149,2,,150149,150,2000,110031,1,,
150149,3,,150149,200,3000,110032,1,,
150149,4,,150149,250,4000,110033,1,,
150149,5,,150149,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150149,6,,150149,350,10000,110043,1,,
150149,7,,150149,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150150,,,150150,5,150,,,,
150150,1,,150150,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150150,2,,150150,15,210,110011,1,,
150150,3,,150150,20,240,110012,1,,
150150,4,,150150,30,270,110013,1,,
150150,5,,150150,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150150,6,,150150,50,400,110015,1,,
150150,7,,150150,65,470,110016,1,,
150150,8,,150150,85,580,110017,1,,
150150,9,,150150,115,740,110018,1,,
150150,10,,150150,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150150,11,,150150,175,1110,110025,1,,
150150,12,,150150,205,1320,110026,1,,
150150,13,,150150,245,1580,110027,1,,
150150,14,,150150,285,1840,110028,1,,
150150,15,,150150,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150151,,,150151,5,150,,,,
150151,1,,150151,10,180,110010,1,130217,T_RuneLevel_SpecialAttributeTIP_150151_1
150151,2,,150151,15,210,110011,1,,
150151,3,,150151,20,240,110012,1,,
150151,4,,150151,30,270,110013,1,,
150151,5,,150151,40,330,110014,1,130218,T_RuneLevel_SpecialAttributeTIP_150151_5
150151,6,,150151,50,400,110015,1,,
150151,7,,150151,65,470,110016,1,,
150151,8,,150151,85,580,110017,1,,
150151,9,,150151,115,740,110018,1,,
150151,10,,150151,145,900,110019,1,130219,T_RuneLevel_SpecialAttributeTIP_150151_10
150151,11,,150151,175,1110,110025,1,,
150151,12,,150151,205,1320,110026,1,,
150151,13,,150151,245,1580,110027,1,,
150151,14,,150151,285,1840,110028,1,,
150151,15,,150151,,,110029,1,130220,T_RuneLevel_SpecialAttributeTIP_150151_15
150152,,,150152,15,750,,,,
150152,1,,150152,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150152,2,,150152,45,1050,110011,1,,
150152,3,,150152,60,1200,110012,1,,
150152,4,,150152,90,1350,110013,1,,
150152,5,,150152,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150152,6,,150152,150,1900,110015,1,,
150152,7,,150152,190,2600,110016,1,,
150152,8,,150152,230,3700,110017,1,,
150152,9,,150152,300,6000,110018,1,,
150152,10,,150152,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150153,,,150153,50,1000,,,,
150153,1,,150153,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150153,2,,150153,150,2000,110031,1,,
150153,3,,150153,200,3000,110032,1,,
150153,4,,150153,250,4000,110033,1,,
150153,5,,150153,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150153,6,,150153,350,10000,110043,1,,
150153,7,,150153,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150154,,,150154,5,150,,,,
150154,1,,150154,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150154,2,,150154,15,210,110011,1,,
150154,3,,150154,20,240,110012,1,,
150154,4,,150154,30,270,110013,1,,
150154,5,,150154,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150154,6,,150154,50,400,110015,1,,
150154,7,,150154,65,470,110016,1,,
150154,8,,150154,85,580,110017,1,,
150154,9,,150154,115,740,110018,1,,
150154,10,,150154,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150154,11,,150154,175,1110,110025,1,,
150154,12,,150154,205,1320,110026,1,,
150154,13,,150154,245,1580,110027,1,,
150154,14,,150154,285,1840,110028,1,,
150154,15,,150154,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150155,,,150155,5,150,,,,
150155,1,,150155,10,180,110010,1,130221,T_RuneLevel_SpecialAttributeTIP_150155_1
150155,2,,150155,15,210,110011,1,,
150155,3,,150155,20,240,110012,1,,
150155,4,,150155,30,270,110013,1,,
150155,5,,150155,40,330,110014,1,130222,T_RuneLevel_SpecialAttributeTIP_150155_5
150155,6,,150155,50,400,110015,1,,
150155,7,,150155,65,470,110016,1,,
150155,8,,150155,85,580,110017,1,,
150155,9,,150155,115,740,110018,1,,
150155,10,,150155,145,900,110019,1,130223,T_RuneLevel_SpecialAttributeTIP_150155_10
150155,11,,150155,175,1110,110025,1,,
150155,12,,150155,205,1320,110026,1,,
150155,13,,150155,245,1580,110027,1,,
150155,14,,150155,285,1840,110028,1,,
150155,15,,150155,,,110029,1,130224,T_RuneLevel_SpecialAttributeTIP_150155_15
150156,,,150156,15,750,,,,
150156,1,,150156,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150156,2,,150156,45,1050,110011,1,,
150156,3,,150156,60,1200,110012,1,,
150156,4,,150156,90,1350,110013,1,,
150156,5,,150156,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150156,6,,150156,150,1900,110015,1,,
150156,7,,150156,190,2600,110016,1,,
150156,8,,150156,230,3700,110017,1,,
150156,9,,150156,300,6000,110018,1,,
150156,10,,150156,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150157,,,150157,50,1000,,,,
150157,1,,150157,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150157,2,,150157,150,2000,110031,1,,
150157,3,,150157,200,3000,110032,1,,
150157,4,,150157,250,4000,110033,1,,
150157,5,,150157,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150157,6,,150157,350,10000,110043,1,,
150157,7,,150157,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150158,,,150158,5,150,,,,
150158,1,,150158,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150158,2,,150158,15,210,110011,1,,
150158,3,,150158,20,240,110012,1,,
150158,4,,150158,30,270,110013,1,,
150158,5,,150158,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150158,6,,150158,50,400,110015,1,,
150158,7,,150158,65,470,110016,1,,
150158,8,,150158,85,580,110017,1,,
150158,9,,150158,115,740,110018,1,,
150158,10,,150158,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150158,11,,150158,175,1110,110025,1,,
150158,12,,150158,205,1320,110026,1,,
150158,13,,150158,245,1580,110027,1,,
150158,14,,150158,285,1840,110028,1,,
150158,15,,150158,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150159,,,150159,5,150,,,,
150159,1,,150159,10,180,110010,1,130225,T_RuneLevel_SpecialAttributeTIP_150159_1
150159,2,,150159,15,210,110011,1,,
150159,3,,150159,20,240,110012,1,,
150159,4,,150159,30,270,110013,1,,
150159,5,,150159,40,330,110014,1,130226,T_RuneLevel_SpecialAttributeTIP_150159_5
150159,6,,150159,50,400,110015,1,,
150159,7,,150159,65,470,110016,1,,
150159,8,,150159,85,580,110017,1,,
150159,9,,150159,115,740,110018,1,,
150159,10,,150159,145,900,110019,1,130227,T_RuneLevel_SpecialAttributeTIP_150159_10
150159,11,,150159,175,1110,110025,1,,
150159,12,,150159,205,1320,110026,1,,
150159,13,,150159,245,1580,110027,1,,
150159,14,,150159,285,1840,110028,1,,
150159,15,,150159,,,110029,1,130228,T_RuneLevel_SpecialAttributeTIP_150159_15
150160,,,150160,15,750,,,,
150160,1,,150160,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150160,2,,150160,45,1050,110011,1,,
150160,3,,150160,60,1200,110012,1,,
150160,4,,150160,90,1350,110013,1,,
150160,5,,150160,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150160,6,,150160,150,1900,110015,1,,
150160,7,,150160,190,2600,110016,1,,
150160,8,,150160,230,3700,110017,1,,
150160,9,,150160,300,6000,110018,1,,
150160,10,,150160,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150161,,,150161,50,1000,,,,
150161,1,,150161,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150161,2,,150161,150,2000,110031,1,,
150161,3,,150161,200,3000,110032,1,,
150161,4,,150161,250,4000,110033,1,,
150161,5,,150161,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150161,6,,150161,350,10000,110043,1,,
150161,7,,150161,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150162,,,150162,5,150,,,,
150162,1,,150162,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150162,2,,150162,15,210,110011,1,,
150162,3,,150162,20,240,110012,1,,
150162,4,,150162,30,270,110013,1,,
150162,5,,150162,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150162,6,,150162,50,400,110015,1,,
150162,7,,150162,65,470,110016,1,,
150162,8,,150162,85,580,110017,1,,
150162,9,,150162,115,740,110018,1,,
150162,10,,150162,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150162,11,,150162,175,1110,110025,1,,
150162,12,,150162,205,1320,110026,1,,
150162,13,,150162,245,1580,110027,1,,
150162,14,,150162,285,1840,110028,1,,
150162,15,,150162,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150163,,,150163,5,150,,,,
150163,1,,150163,10,180,110010,1,130229,T_RuneLevel_SpecialAttributeTIP_150163_1
150163,2,,150163,15,210,110011,1,,
150163,3,,150163,20,240,110012,1,,
150163,4,,150163,30,270,110013,1,,
150163,5,,150163,40,330,110014,1,130230,T_RuneLevel_SpecialAttributeTIP_150163_5
150163,6,,150163,50,400,110015,1,,
150163,7,,150163,65,470,110016,1,,
150163,8,,150163,85,580,110017,1,,
150163,9,,150163,115,740,110018,1,,
150163,10,,150163,145,900,110019,1,130231,T_RuneLevel_SpecialAttributeTIP_150163_10
150163,11,,150163,175,1110,110025,1,,
150163,12,,150163,205,1320,110026,1,,
150163,13,,150163,245,1580,110027,1,,
150163,14,,150163,285,1840,110028,1,,
150163,15,,150163,,,110029,1,130232,T_RuneLevel_SpecialAttributeTIP_150163_15
150164,,,150164,15,750,,,,
150164,1,,150164,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150164,2,,150164,45,1050,110011,1,,
150164,3,,150164,60,1200,110012,1,,
150164,4,,150164,90,1350,110013,1,,
150164,5,,150164,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150164,6,,150164,150,1900,110015,1,,
150164,7,,150164,190,2600,110016,1,,
150164,8,,150164,230,3700,110017,1,,
150164,9,,150164,300,6000,110018,1,,
150164,10,,150164,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150165,,,150165,50,1000,,,,
150165,1,,150165,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150165,2,,150165,150,2000,110031,1,,
150165,3,,150165,200,3000,110032,1,,
150165,4,,150165,250,4000,110033,1,,
150165,5,,150165,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150165,6,,150165,350,10000,110043,1,,
150165,7,,150165,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150166,,,150166,5,150,,,,
150166,1,,150166,10,180,110010,1,130129,T_RuneLevel_SpecialAttributeTIP_150070_1
150166,2,,150166,15,210,110011,1,,
150166,3,,150166,20,240,110012,1,,
150166,4,,150166,30,270,110013,1,,
150166,5,,150166,40,330,110014,1,130130,T_RuneLevel_SpecialAttributeTIP_150070_5
150166,6,,150166,50,400,110015,1,,
150166,7,,150166,65,470,110016,1,,
150166,8,,150166,85,580,110017,1,,
150166,9,,150166,115,740,110018,1,,
150166,10,,150166,145,900,110019,1,130131,T_RuneLevel_SpecialAttributeTIP_150070_10
150166,11,,150166,175,1110,110025,1,,
150166,12,,150166,205,1320,110026,1,,
150166,13,,150166,245,1580,110027,1,,
150166,14,,150166,285,1840,110028,1,,
150166,15,,150166,,,110029,1,130132,T_RuneLevel_SpecialAttributeTIP_150070_15
150167,,,150167,5,150,,,,
150167,1,,150167,10,180,110010,1,130233,T_RuneLevel_SpecialAttributeTIP_150167_1
150167,2,,150167,15,210,110011,1,,
150167,3,,150167,20,240,110012,1,,
150167,4,,150167,30,270,110013,1,,
150167,5,,150167,40,330,110014,1,130234,T_RuneLevel_SpecialAttributeTIP_150167_5
150167,6,,150167,50,400,110015,1,,
150167,7,,150167,65,470,110016,1,,
150167,8,,150167,85,580,110017,1,,
150167,9,,150167,115,740,110018,1,,
150167,10,,150167,145,900,110019,1,130235,T_RuneLevel_SpecialAttributeTIP_150167_10
150167,11,,150167,175,1110,110025,1,,
150167,12,,150167,205,1320,110026,1,,
150167,13,,150167,245,1580,110027,1,,
150167,14,,150167,285,1840,110028,1,,
150167,15,,150167,,,110029,1,130236,T_RuneLevel_SpecialAttributeTIP_150167_15
150168,,,150168,15,750,,,,
150168,1,,150168,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150168,2,,150168,45,1050,110011,1,,
150168,3,,150168,60,1200,110012,1,,
150168,4,,150168,90,1350,110013,1,,
150168,5,,150168,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150168,6,,150168,150,1900,110015,1,,
150168,7,,150168,190,2600,110016,1,,
150168,8,,150168,230,3700,110017,1,,
150168,9,,150168,300,6000,110018,1,,
150168,10,,150168,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150169,,,150169,50,1000,,,,
150169,1,,150169,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150169,2,,150169,150,2000,110031,1,,
150169,3,,150169,200,3000,110032,1,,
150169,4,,150169,250,4000,110033,1,,
150169,5,,150169,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150169,6,,150169,350,10000,110043,1,,
150169,7,,150169,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150170,,,150170,5,150,,,,
150170,1,,150170,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150170,2,,150170,15,210,110011,1,,
150170,3,,150170,20,240,110012,1,,
150170,4,,150170,30,270,110013,1,,
150170,5,,150170,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150170,6,,150170,50,400,110015,1,,
150170,7,,150170,65,470,110016,1,,
150170,8,,150170,85,580,110017,1,,
150170,9,,150170,115,740,110018,1,,
150170,10,,150170,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150170,11,,150170,175,1110,110025,1,,
150170,12,,150170,205,1320,110026,1,,
150170,13,,150170,245,1580,110027,1,,
150170,14,,150170,285,1840,110028,1,,
150170,15,,150170,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150171,,,150171,5,150,,,,
150171,1,,150171,10,180,110010,1,130237,T_RuneLevel_SpecialAttributeTIP_150171_1
150171,2,,150171,15,210,110011,1,,
150171,3,,150171,20,240,110012,1,,
150171,4,,150171,30,270,110013,1,,
150171,5,,150171,40,330,110014,1,130238,T_RuneLevel_SpecialAttributeTIP_150171_5
150171,6,,150171,50,400,110015,1,,
150171,7,,150171,65,470,110016,1,,
150171,8,,150171,85,580,110017,1,,
150171,9,,150171,115,740,110018,1,,
150171,10,,150171,145,900,110019,1,130239,T_RuneLevel_SpecialAttributeTIP_150171_10
150171,11,,150171,175,1110,110025,1,,
150171,12,,150171,205,1320,110026,1,,
150171,13,,150171,245,1580,110027,1,,
150171,14,,150171,285,1840,110028,1,,
150171,15,,150171,,,110029,1,130240,T_RuneLevel_SpecialAttributeTIP_150171_15
150172,,,150172,15,750,,,,
150172,1,,150172,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150172,2,,150172,45,1050,110011,1,,
150172,3,,150172,60,1200,110012,1,,
150172,4,,150172,90,1350,110013,1,,
150172,5,,150172,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150172,6,,150172,150,1900,110015,1,,
150172,7,,150172,190,2600,110016,1,,
150172,8,,150172,230,3700,110017,1,,
150172,9,,150172,300,6000,110018,1,,
150172,10,,150172,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
150173,,,150173,50,1000,,,,
150173,1,,150173,100,1500,110030,1,130102,T_RuneLevel_SpecialAttributeTIP_150028_1
150173,2,,150173,150,2000,110031,1,,
150173,3,,150173,200,3000,110032,1,,
150173,4,,150173,250,4000,110033,1,,
150173,5,,150173,300,6000,110034,1,130103,T_RuneLevel_SpecialAttributeTIP_150028_5
150173,6,,150173,350,10000,110043,1,,
150173,7,,150173,,,110044,1,131104,T_RuneLevel_SpecialAttributeTIP_150028_7
150174,,,150174,5,150,,,,
150174,1,,150174,10,180,110010,1,130042,T_RuneLevel_SpecialAttributeTIP_100000_5
150174,2,,150174,15,210,110011,1,,
150174,3,,150174,20,240,110012,1,,
150174,4,,150174,30,270,110013,1,,
150174,5,,150174,40,330,110014,1,130043,T_RuneLevel_SpecialAttributeTIP_100000_10
150174,6,,150174,50,400,110015,1,,
150174,7,,150174,65,470,110016,1,,
150174,8,,150174,85,580,110017,1,,
150174,9,,150174,115,740,110018,1,,
150174,10,,150174,145,900,110019,1,130044,T_RuneLevel_SpecialAttributeTIP_150001_10
150174,11,,150174,175,1110,110025,1,,
150174,12,,150174,205,1320,110026,1,,
150174,13,,150174,245,1580,110027,1,,
150174,14,,150174,285,1840,110028,1,,
150174,15,,150174,,,110029,1,130080,T_RuneLevel_SpecialAttributeTIP_150001_15
150175,,,150175,5,150,,,,
150175,1,,150175,10,180,110010,1,130241,T_RuneLevel_SpecialAttributeTIP_150175_1
150175,2,,150175,15,210,110011,1,,
150175,3,,150175,20,240,110012,1,,
150175,4,,150175,30,270,110013,1,,
150175,5,,150175,40,330,110014,1,130242,T_RuneLevel_SpecialAttributeTIP_150175_5
150175,6,,150175,50,400,110015,1,,
150175,7,,150175,65,470,110016,1,,
150175,8,,150175,85,580,110017,1,,
150175,9,,150175,115,740,110018,1,,
150175,10,,150175,145,900,110019,1,130243,T_RuneLevel_SpecialAttributeTIP_150175_10
150175,11,,150175,175,1110,110025,1,,
150175,12,,150175,205,1320,110026,1,,
150175,13,,150175,245,1580,110027,1,,
150175,14,,150175,285,1840,110028,1,,
150175,15,,150175,,,110029,1,130244,T_RuneLevel_SpecialAttributeTIP_150175_15
150176,,,150176,15,750,,,,
150176,1,,150176,30,900,110010,1,130088,T_RuneLevel_SpecialAttributeTIP_100000_5
150176,2,,150176,45,1050,110011,1,,
150176,3,,150176,60,1200,110012,1,,
150176,4,,150176,90,1350,110013,1,,
150176,5,,150176,120,1500,110014,1,130089,T_RuneLevel_SpecialAttributeTIP_100000_10
150176,6,,150176,150,1900,110015,1,,
150176,7,,150176,190,2600,110016,1,,
150176,8,,150176,230,3700,110017,1,,
150176,9,,150176,300,6000,110018,1,,
150176,10,,150176,,,110019,1,130128,T_RuneLevel_SpecialAttributeTIP_150001_10
151001,,,151001,50,2000,,,,
151001,1,,151001,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151001,2,,151001,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151001,3,,151001,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151001,4,,151001,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151001,5,,151001,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151001,6,,151001,,,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151002,,,151002,50,2000,,,,
151002,1,,151002,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151002,2,,151002,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151002,3,,151002,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151002,4,,151002,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151002,5,,151002,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151002,6,,151002,,,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151003,,,151003,50,2000,,,,
151003,1,,151003,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151003,2,,151003,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151003,3,,151003,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151003,4,,151003,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151003,5,,151003,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151003,6,,151003,,,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151004,,,151004,50,2000,,,,
151004,1,,151004,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151004,2,,151004,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151004,3,,151004,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151004,4,,151004,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151004,5,,151004,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151004,6,,151004,300,18000,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151004,7,,151004,,,110041,1,120075,T_RuneLevel_SpecialAttributeTIP_151004_7
151005,,,151005,50,2000,,,,
151005,1,,151005,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151005,2,,151005,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151005,3,,151005,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151005,4,,151005,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151005,5,,151005,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151005,6,,151005,300,18000,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151005,7,,151005,,,110041,1,120075,T_RuneLevel_SpecialAttributeTIP_151004_7
151006,,,151006,50,2000,,,,
151006,1,,151006,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151006,2,,151006,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151006,3,,151006,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151006,4,,151006,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151006,5,,151006,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151006,6,,151006,300,18000,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151006,7,,151006,,,110041,1,120075,T_RuneLevel_SpecialAttributeTIP_151004_7
151007,,,151007,50,2000,,,,
151007,1,,151007,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151007,2,,151007,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151007,3,,151007,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151007,4,,151007,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
151007,5,,151007,250,12000,110039,1,120071,T_RuneLevel_SpecialAttributeTIP_151001_5
151007,6,,151007,300,18000,110040,1,120072,T_RuneLevel_SpecialAttributeTIP_151001_6
151007,7,,151007,,,110041,1,120075,T_RuneLevel_SpecialAttributeTIP_151004_7
151008,,,151008,50,2000,,,,
151008,1,,151008,100,3000,110035,1,120067,T_RuneLevel_SpecialAttributeTIP_151001_1
151008,2,,151008,150,4000,110036,1,120068,T_RuneLevel_SpecialAttributeTIP_151001_2
151008,3,,151008,200,6000,110037,1,120069,T_RuneLevel_SpecialAttributeTIP_151001_3
151008,4,,151008,250,8000,110038,1,120070,T_RuneLevel_SpecialAttributeTIP_151001_4
