ID,ShowItemsByDropTag,ShowItemsByItemTag,DropTip,DescKey,DescTagKey,MainDropMax,IsMergeShow
9190173,,,,,,10,false
919018,,,,,,10,false
9190181,,,,,,10,false
919019,,,,,,10,false
9190191,,,,,,10,false
919020,,,,,,10,false
9190201,,,,,,10,false
919021,,,,,,10,false
9190211,,,,,,1,false
9190212,,,,,,9,false
9190213,,,,,,10,false
919022,,,,,,10,false
9190221,,,,,,1,false
9190222,,,,,,9,false
9190223,,,,,,10,false
919023,,,,,,10,false
9190231,,,,,,1,false
9190232,,,,,,9,false
9190233,,,,,,10,false
909024,,,,,,1,false
919024,,,,,,10,false
9190241,,,,,,1,false
9190242,,,,,,9,false
909025,,,,,,1,false
919025,,,,,,10,false
9190251,,,,,,1,false
9190252,,,,,,9,false
919026,,,,,,10,false
9190261,,,,,,1,false
9190262,,,,,,9,false
9190263,,,,,,10,false
919027,,,,,,10,false
9190271,,,,,,1,false
9190272,,,,,,9,false
9190273,,,,,,10,false
909028,,,,,,1,false
919028,,,,,,10,false
9190281,,,,,,1,false
9190282,,,,,,9,false
909029,,,,,,1,false
919029,,,,,,10,false
9190291,,,,,,1,false
9190292,,,,,,9,false
919030,,,,,,10,false
9190301,,,,,,1,false
9190302,,,,,,9,false
9190303,,,,,,10,false
919031,,,,,,10,false
9190311,,,,,,1,false
9190312,,,,,,9,false
9190313,,,,,,10,false
919032,,,,,,10,false
9190321,,,,,,1,false
9190322,,,,,,9,false
9190323,,,,,,10,false
919033,,,,,,10,false
9190331,,,,,,1,false
9190332,,,,,,9,false
9190333,,,,,,10,false
919034,,,,,,10,false
9190341,,,,,,1,false
9190342,,,,,,1,false
9190343,,,,,,1,false
9190344,,,,,,9,false
919035,,,,,,10,false
9190351,,,,,,1,false
9190352,,,,,,9,false
9190353,,,,,,10,false
919036,,,,,,10,false
9190361,,,,,,1,false
9190362,,,,,,9,false
9190363,,,,,,10,false
919037,,,,,,10,false
9190371,,,,,,1,false
9190372,,,,,,9,false
9190373,,,,,,10,false
919038,,,,,,10,false
9190381,,,,,,1,false
9190382,,,,,,1,false
9190383,,,,,,1,false
9190384,,,,,,9,false
919039,,,,,,10,false
9190391,,,,,,1,false
9190392,,,,,,9,false
9190393,,,,,,10,false
919040,,,,,,10,false
9190401,,,,,,1,false
9190402,,,,,,9,false
9190403,,,,,,10,false
919041,,,,,,10,false
9190411,,,,,,1,false
9190412,,,,,,9,false
9190413,,,,,,10,false
919042,,,,,,10,false
9190421,,,,,,1,false
9190422,,,,,,1,false
9190423,,,,,,1,false
9190424,,,,,,9,false
919043,,,,,,10,false
9190431,,,,,,1,false
9190432,,,,,,9,false
9190433,,,,,,10,false
919044,,,,,,10,false
9190441,,,,,,1,false
9190442,,,,,,9,false
9190443,,,,,,10,false
919045,,,,,,10,false
9190451,,,,,,1,false
9190452,,,,,,1,false
9190453,,,,,,1,false
9190454,,,,,,9,false
919046,,,,,,10,false
9190461,,,,,,1,false
9190462,,,,,,9,false
919047,,,,,,10,false
919048,,,,,,10,false
9190481,,,,,,1,false
9190482,,,,,,9,false
9190483,,,,,,10,false
919049,,,,,,10,false
9190491,,,,,,1,false
9190492,,,,,,9,false
9190493,,,,,,10,false
919050,,,,,,10,false
9190501,,,,,,1,false
9190502,,,,,,9,false
9190503,,,,,,10,false
919051,,,,,,10,false
9190511,,,,,,1,false
9190512,,,,,,1,false
9190513,,,,,,1,false
9190514,,,,,,9,false
919052,,,,,,10,false
9190521,,,,,,1,false
9190522,,,,,,9,false
919053,,,,,,10,false
919054,,,,,,10,false
919055,,,,,,10,false
919056,,,,,,10,false
9190561,,,,,,1,false
9190562,,,,,,9,false
9190563,,,,,,10,false
919057,,,,,,10,false
9190571,,,,,,1,false
9190572,,,,,,9,false
9190573,,,,,,10,false
919058,,,,,,10,false
9190581,,,,,,1,false
9190582,,,,,,9,false
9190583,,,,,,10,false
919059,,,,,,10,false
9190591,,,,,,1,false
9190592,,,,,,9,false
9190593,,,,,,10,false
919060,,,,,,10,false
9190601,,,,,,1,false
9190602,,,,,,9,false
9190603,,,,,,10,false
919061,,,,,,10,false
9190611,,,,,,1,false
9190612,,,,,,9,false
9190613,,,,,,10,false
909062,,,,,,1,false
919062,,,,,,10,false
9190621,,,,,,1,false
9190622,,,,,,11,false
9190623,,,,,,1,false
9190624,,,,,,9,false
909063,,,,,,1,false
919063,,,,,,10,false
9190631,,,,,,1,false
9190632,,,,,,11,false
9190633,,,,,,1,false
9190634,,,,,,9,false
909064,,,,,,1,false
919064,,,,,,10,false
9190641,,,,,,1,false
9190642,,,,,,11,false
9190643,,,,,,1,false
9190644,,,,,,9,false
909065,,,,,,1,false
919065,,,,,,10,false
9190651,,,,,,10,false
9190652,,,,,,11,false
9190653,,,,,,1,false
9190654,,,,,,9,false
919066,,,,,,10,false
9190661,,,,,,1,false
9190662,,,,,,9,false
9190663,,,,,,10,false
919067,,,,,,10,false
9190671,,,,,,1,false
9190672,,,,,,9,false
9190673,,,,,,10,false
909068,,,,,,1,false
919068,,,,,,10,false
9190681,,,,,,1,false
9190682,,,,,,11,false
9190683,,,,,,1,false
9190684,,,,,,1,false
9190685,,,,,,9,false
909069,,,,,,1,false
919069,,,,,,10,false
9190691,,,,,,1,false
9190692,,,,,,11,false
9190693,,,,,,1,false
9190694,,,,,,1,false
9190695,,,,,,9,false
919070,,,,,,10,false
9190701,,,,,,1,false
9190702,,,,,,9,false
9190703,,,,,,10,false
919071,,,,,,10,false
9190711,,,,,,1,false
9190712,,,,,,9,false
9190713,,,,,,10,false
919072,,,,,,10,false
9190721,,,,,,1,false
9190722,,,,,,9,false
919073,,,,,,10,false
9190731,,,,,,1,false
9190732,,,,,,9,false
9190733,,,,,,10,false
909074,,,,,,1,false
919074,,,,,,10,false
9190741,,,,,,1,false
9190742,,,,,,1,false
9190743,,,,,,1,false
9190744,,,,,,9,false
9190745,,,,,,9,false
909075,,,,,,1,false
919075,,,,,,10,false
9190751,,,,,,1,false
9190752,,,,,,11,false
9190753,,,,,,1,false
9190754,,,,,,9,false
909076,,,,,,1,false
919076,,,,,,10,false
9190761,,,,,,1,false
9190762,,,,,,11,false
9190763,,,,,,1,false
9190764,,,,,,9,false
909077,,,,,,1,false
919077,,,,,,10,false
9190771,,,,,,1,false
9190772,,,,,,11,false
9190773,,,,,,1,false
9190774,,,,,,9,false
909078,,,,,,1,false
919078,,,,,,10,false
9190781,,,,,,10,false
9190782,,,,,,11,false
9190783,,,,,,1,false
9190784,,,,,,9,false
919079,,,,,,10,false
9190791,,,,,,1,false
9190792,,,,,,10,false
9190793,,,,,,1,false
9190794,,,,,,10,false
9190795,,,,,,1,false
9190796,,,,,,9,false
909080,,,,,,1,false
919080,,,,,,10,false
9190801,,,,,,1,false
9190802,,,,,,1,false
9190803,,,,,,10,false
9190804,,,,,,1,false
9190805,,,,,,1,false
9190806,,,,,,9,false
9190807,,,,,,9,false
919081,,,,,,10,false
9190811,,,,,,1,false
9190812,,,,,,9,false
9190813,,,,,,10,false
