ID,SkillID,Index,PreIndex,PetClassNeed,FriendValueNeed,PetFractionCost,MoneyCost,LightCost,DarkCost,FireCost,IceCost,WindCost,ThunderCost,RainbowCost,AutoLearn
11,211028,48,37,4,400,25,4000,,,,20,,,,
11,211029,49,38,4,400,25,10000,,,,60,,,,
11,211030,50,39,4,400,25,10000,,,,60,,,,
11,211031,51,40,4,400,25,4000,,,,20,,,,
11,211032,52,40,4,400,25,4000,,,,20,,,,
11,211033,53,41,4,400,25,4000,,,,20,,,,
11,211034,54,41,4,400,25,4000,,,,20,,,,
11,211035,55,43,4,400,25,10000,,,,60,,,,
11,211036,56,44,4,400,25,4000,,,,20,,,,
11,211037,57,44,4,400,25,4000,,,,20,,,,
11,211038,58,45,4,400,25,10000,,,,60,,,,
11,211039,59,46,4,400,25,10000,,,,60,,,,
11,211040,60,35,4,400,25,10000,,,,60,,,,
11,311001,61,60,7,560,40,5000,,,,10,,,,
11,311002,62,47,7,560,40,11000,,,,30,,,,
11,311003,63,49,7,560,40,5000,,,,10,,,,
11,311004,64,49,7,560,40,5000,,,,10,,,,
11,311005,65,50,7,560,40,5000,,,,10,,,,
11,311006,66,50,7,560,40,11000,,,,30,,,,
11,311007,67,55,7,560,40,5000,,,,10,,,,
11,311008,68,55,7,560,40,5000,,,,10,,,,
11,311009,69,56,7,560,40,11000,,,,30,,,,
11,311010,70,58,7,560,40,5000,,,,10,,,,
11,311011,71,58,7,560,40,5000,,,,10,,,,
11,311012,72,59,7,560,40,5000,,,,10,,,,
11,311013,73,59,7,560,40,5000,,,,10,,,,
11,311014,74,60,7,560,40,11000,,,,30,,,,
11,311015,75,61,7,690,60,15000,,,,70,,,,
11,311016,76,62,7,690,60,8000,,,,30,,,,
11,311017,77,62,7,690,60,8000,,,,30,,,,
11,311018,78,66,7,690,60,8000,,,,30,,,,
11,311019,79,66,7,690,60,8000,,,,30,,,,
11,311020,80,67,7,690,60,15000,,,,70,,,,
11,311021,81,69,7,690,60,8000,,,,30,,,,
11,311022,82,69,7,690,60,8000,,,,30,,,,
11,311023,83,71,7,690,60,15000,,,,70,,,,
11,311024,84,72,7,690,60,15000,,,,70,,,,
11,311025,85,74,7,690,60,8000,,,,30,,,,
11,311026,86,74,7,690,60,8000,,,,30,,,,
11,311027,87,75,7,820,67,8000,,,,40,,,,
11,311028,88,75,7,820,67,8000,,,,40,,,,
11,311029,89,77,7,820,67,21000,,,,110,,,,
11,311030,90,78,7,820,67,8000,,,,40,,,,
11,311031,91,79,7,820,67,21000,,,,110,,,,
11,311032,92,80,7,820,67,8000,,,,40,,,,
11,311033,93,80,7,820,67,8000,,,,40,,,,
11,311034,94,81,7,820,67,21000,,,,110,,,,
11,311035,95,82,7,820,67,8000,,,,40,,,,
11,311036,96,83,7,820,67,8000,,,,40,,,,
11,311037,97,83,7,820,67,8000,,,,40,,,,
11,311038,98,84,7,820,67,8000,,,,40,,,,
11,311039,99,84,7,820,67,8000,,,,40,,,,
11,311040,100,85,7,820,67,21000,,,,110,,,,
12,112001,1,,,,,,,,,,,,,1
12,112002,2,,,,,400,,,,1,,,,
12,112003,3,,,,,400,,1,,,,,,
12,112004,4,,,,,400,,,,1,,,,
12,112005,5,1,,,,900,,,,3,,,,
12,112006,6,3,,,,900,,,,3,,,,
12,112007,7,4,,,,400,,,,1,,,,
12,112008,8,5,,40,15,600,,,,4,,,,
12,112009,9,5,,40,15,600,,4,,,,,,
12,112010,10,2,,40,15,1000,,8,,,,,,
12,112011,11,6,,40,15,600,,,,4,,,,
12,112012,12,6,,40,15,600,,,,4,,,,
12,112013,13,7,,40,15,1000,,,,8,,,,
12,112014,14,9,,70,17,700,,,,5,,,,
12,112015,15,10,,70,17,2000,,,,10,,,,
12,112016,16,10,,70,17,700,,,,5,,,,
12,112017,17,11,,70,17,2000,,10,,,,,,
12,112018,18,13,,70,17,700,,5,,,,,,
12,112019,19,13,,70,17,700,,,,5,,,,
12,112020,20,8,,70,17,2000,,,,10,,,,
12,212001,21,20,4,120,15,3000,,,,10,,,,
12,212002,22,20,4,120,15,3000,,10,,,,,,
12,212003,23,14,4,120,15,3000,,,,10,,,,
12,212004,24,15,4,120,15,3000,,,,10,,,,
12,212005,25,15,4,120,15,3000,,10,,,,,,
12,212006,26,16,4,120,15,3000,,,,10,,,,
12,212007,27,17,4,120,15,3000,,,,10,,,,
12,212008,28,17,4,120,15,3000,,10,,,,,,
12,212009,29,18,4,120,15,5000,,,,10,,,,
12,212010,30,19,4,120,15,3000,,,,10,,,,
12,212011,31,21,4,120,15,5000,,,,10,,,,
12,212012,32,23,4,120,15,5000,,10,,,,,,
12,212013,33,24,4,120,15,3000,,,,10,,,,
12,212014,34,26,4,120,15,5000,,,,10,,,,
12,212015,35,31,4,250,23,4000,,,,20,,,,
12,212016,36,31,4,250,23,4000,,20,,,,,,
12,212017,37,22,4,250,23,8000,,,,30,,,,
12,212018,38,32,4,250,23,4000,,20,,,,,,
12,212019,39,32,4,250,23,4000,,,,20,,,,
12,212020,40,33,4,250,23,8000,,,,30,,,,
12,212021,41,25,4,250,23,8000,,,,30,,,,
12,212022,42,34,4,250,23,4000,,20,,,,,,
12,212023,43,34,4,250,23,4000,,,,20,,,,
12,212024,44,28,4,250,23,8000,,,,30,,,,
12,212025,45,29,4,250,23,4000,,,,20,,,,
12,212026,46,29,4,250,23,4000,,20,,,,,,
12,212027,47,37,4,400,25,4000,,20,,,,,,
12,212028,48,37,4,400,25,4000,,,,20,,,,
12,212029,49,38,4,400,25,10000,,,,60,,,,
12,212030,50,39,4,400,25,10000,,60,,,,,,
12,212031,51,40,4,400,25,4000,,,,20,,,,
12,212032,52,40,4,400,25,4000,,,,20,,,,
12,212033,53,41,4,400,25,4000,,,,20,,,,
12,212034,54,41,4,400,25,4000,,,,20,,,,
12,212035,55,43,4,400,25,10000,,60,,,,,,
12,212036,56,44,4,400,25,4000,,,,20,,,,
12,212037,57,44,4,400,25,4000,,,,20,,,,
12,212038,58,45,4,400,25,10000,,,,60,,,,
12,212039,59,46,4,400,25,10000,,60,,,,,,
12,212040,60,35,4,400,25,10000,,,,60,,,,
12,312001,61,60,7,560,40,5000,,,,10,,,,
12,312002,62,47,7,560,40,11000,,30,,,,,,
12,312003,63,49,7,560,40,5000,,,,10,,,,
12,312004,64,49,7,560,40,5000,,,,10,,,,
12,312005,65,50,7,560,40,5000,,10,,,,,,
12,312006,66,50,7,560,40,11000,,,,30,,,,
12,312007,67,55,7,560,40,5000,,,,10,,,,
12,312008,68,55,7,560,40,5000,,10,,,,,,
12,312009,69,56,7,560,40,11000,,,,30,,,,
12,312010,70,58,7,560,40,5000,,,,10,,,,
12,312011,71,58,7,560,40,5000,,,,10,,,,
12,312012,72,59,7,560,40,5000,,10,,,,,,
12,312013,73,59,7,560,40,5000,,,,10,,,,
12,312014,74,60,7,560,40,11000,,,,30,,,,
12,312015,75,61,7,690,60,15000,,,,70,,,,
12,312016,76,62,7,690,60,8000,,30,,,,,,
12,312017,77,62,7,690,60,8000,,,,30,,,,
12,312018,78,66,7,690,60,8000,,30,,,,,,
12,312019,79,66,7,690,60,8000,,,,30,,,,
12,312020,80,67,7,690,60,15000,,,,70,,,,
12,312021,81,69,7,690,60,8000,,,,30,,,,
12,312022,82,69,7,690,60,8000,,30,,,,,,
12,312023,83,71,7,690,60,15000,,,,70,,,,
12,312024,84,72,7,690,60,15000,,,,70,,,,
12,312025,85,74,7,690,60,8000,,,,30,,,,
12,312026,86,74,7,690,60,8000,,30,,,,,,
12,312027,87,75,7,820,67,8000,,40,,,,,,
12,312028,88,75,7,820,67,8000,,,,40,,,,
12,312029,89,77,7,820,67,21000,,,,110,,,,
12,312030,90,78,7,820,67,8000,,40,,,,,,
12,312031,91,79,7,820,67,21000,,,,110,,,,
12,312032,92,80,7,820,67,8000,,,,40,,,,
12,312033,93,80,7,820,67,8000,,,,40,,,,
12,312034,94,81,7,820,67,21000,,,,110,,,,
12,312035,95,82,7,820,67,8000,,40,,,,,,
12,312036,96,83,7,820,67,8000,,,,40,,,,
12,312037,97,83,7,820,67,8000,,,,40,,,,
12,312038,98,84,7,820,67,8000,,,,40,,,,
12,312039,99,84,7,820,67,8000,,40,,,,,,
12,312040,100,85,7,820,67,21000,,,,110,,,,
13,113001,1,,,,,,,,,,,,,1
13,113002,2,,,,,400,,,,,,1,,
13,113003,3,,,,,400,,,,,,1,,
13,113004,4,,,,,400,,,,,,1,,
13,113005,5,1,,,,900,,,,,,3,,
13,113006,6,3,,,,900,,,,,,3,,
13,113007,7,4,,,,400,,,,,,1,,
13,113008,8,5,,40,15,600,,,,,,4,,
13,113009,9,5,,40,15,600,,,,,,4,,
13,113010,10,2,,40,15,1000,,,,,,8,,
13,113011,11,6,,40,15,600,,,,,,4,,
13,113012,12,6,,40,15,600,,,,,,4,,
13,113013,13,7,,40,15,1000,,,,,,8,,
13,113014,14,9,,70,17,700,,,,,,5,,
13,113015,15,10,,70,17,2000,,,,,,10,,
13,113016,16,10,,70,17,700,,,,,,5,,
13,113017,17,11,,70,17,2000,,,,,,10,,
13,113018,18,13,,70,17,700,,,,,,5,,
13,113019,19,13,,70,17,700,,,,,,5,,
13,113020,20,8,,70,17,2000,,,,,,10,,
13,213001,21,20,4,120,15,3000,,,,,,10,,
13,213002,22,20,4,120,15,3000,,,,,,10,,
13,213003,23,14,4,120,15,3000,,,,,,10,,
13,213004,24,15,4,120,15,3000,,,,,,10,,
13,213005,25,15,4,120,15,3000,,,,,,10,,
13,213006,26,16,4,120,15,3000,,,,,,10,,
13,213007,27,17,4,120,15,3000,,,,,,10,,
13,213008,28,17,4,120,15,3000,,,,,,10,,
13,213009,29,18,4,120,15,5000,,,,,,10,,
13,213010,30,19,4,120,15,3000,,,,,,10,,
13,213011,31,21,4,120,15,5000,,,,,,10,,
13,213012,32,23,4,120,15,5000,,,,,,10,,
13,213013,33,24,4,120,15,3000,,,,,,10,,
13,213014,34,26,4,120,15,5000,,,,,,10,,
13,213015,35,31,4,250,23,4000,,,,,,20,,
13,213016,36,31,4,250,23,4000,,,,,,20,,
13,213017,37,22,4,250,23,8000,,,,,,30,,
13,213018,38,32,4,250,23,4000,,,,,,20,,
13,213019,39,32,4,250,23,4000,,,,,,20,,
13,213020,40,33,4,250,23,8000,,,,,,30,,
13,213021,41,25,4,250,23,8000,,,,,,30,,
13,213022,42,34,4,250,23,4000,,,,,,20,,
13,213023,43,34,4,250,23,4000,,,,,,20,,
13,213024,44,28,4,250,23,8000,,,,,,30,,
13,213025,45,29,4,250,23,4000,,,,,,20,,
13,213026,46,29,4,250,23,4000,,,,,,20,,
13,213027,47,37,4,400,25,4000,,,,,,20,,
13,213028,48,37,4,400,25,4000,,,,,,20,,
13,213029,49,38,4,400,25,10000,,,,,,60,,
13,213030,50,39,4,400,25,10000,,,,,,60,,
13,213031,51,40,4,400,25,4000,,,,,,20,,
13,213032,52,40,4,400,25,4000,,,,,,20,,
13,213033,53,41,4,400,25,4000,,,,,,20,,
13,213034,54,41,4,400,25,4000,,,,,,20,,
13,213035,55,43,4,400,25,10000,,,,,,60,,
13,213036,56,44,4,400,25,4000,,,,,,20,,
13,213037,57,44,4,400,25,4000,,,,,,20,,
13,213038,58,45,4,400,25,10000,,,,,,60,,
13,213039,59,46,4,400,25,10000,,,,,,60,,
13,213040,60,35,4,400,25,10000,,,,,,60,,
13,313001,61,60,7,560,40,5000,,,,,,10,,
13,313002,62,47,7,560,40,11000,,,,,,30,,
13,313003,63,49,7,560,40,5000,,,,,,10,,
13,313004,64,49,7,560,40,5000,,,,,,10,,
13,313005,65,50,7,560,40,5000,,,,,,10,,
13,313006,66,50,7,560,40,11000,,,,,,30,,
13,313007,67,55,7,560,40,5000,,,,,,10,,
13,313008,68,55,7,560,40,5000,,,,,,10,,
13,313009,69,56,7,560,40,11000,,,,,,30,,
13,313010,70,58,7,560,40,5000,,,,,,10,,
13,313011,71,58,7,560,40,5000,,,,,,10,,
13,313012,72,59,7,560,40,5000,,,,,,10,,
13,313013,73,59,7,560,40,5000,,,,,,10,,
13,313014,74,60,7,560,40,11000,,,,,,30,,
13,313015,75,61,7,690,60,15000,,,,,,70,,
13,313016,76,62,7,690,60,8000,,,,,,30,,
13,313017,77,62,7,690,60,8000,,,,,,30,,
13,313018,78,66,7,690,60,8000,,,,,,30,,
13,313019,79,66,7,690,60,8000,,,,,,30,,
13,313020,80,67,7,690,60,15000,,,,,,70,,
13,313021,81,69,7,690,60,8000,,,,,,30,,
13,313022,82,69,7,690,60,8000,,,,,,30,,
13,313023,83,71,7,690,60,15000,,,,,,70,,
13,313024,84,72,7,690,60,15000,,,,,,70,,
13,313025,85,74,7,690,60,8000,,,,,,30,,
13,313026,86,74,7,690,60,8000,,,,,,30,,
13,313027,87,75,7,820,67,8000,,,,,,40,,
13,313028,88,75,7,820,67,8000,,,,,,40,,
13,313029,89,77,7,820,67,21000,,,,,,110,,
13,313030,90,78,7,820,67,8000,,,,,,40,,
13,313031,91,79,7,820,67,21000,,,,,,110,,
13,313032,92,80,7,820,67,8000,,,,,,40,,
13,313033,93,80,7,820,67,8000,,,,,,40,,
13,313034,94,81,7,820,67,21000,,,,,,110,,
13,313035,95,82,7,820,67,8000,,,,,,40,,
13,313036,96,83,7,820,67,8000,,,,,,40,,
13,313037,97,83,7,820,67,8000,,,,,,40,,
13,313038,98,84,7,820,67,8000,,,,,,40,,
13,313039,99,84,7,820,67,8000,,,,,,40,,
13,313040,100,85,7,820,67,21000,,,,,,110,,
14,114001,1,,,,,,,,,,,,,1
14,114002,2,,,,,400,,,,,,1,,
14,114003,3,,,,,400,1,,,,,,,
14,114004,4,,,,,400,,,,,,1,,
14,114005,5,1,,,,900,,,,,,3,,
14,114006,6,3,,,,900,,,,,,3,,
14,114007,7,4,,,,400,,,,,,1,,
14,114008,8,5,,40,15,600,,,,,,4,,
14,114009,9,5,,40,15,600,4,,,,,,,
14,114010,10,2,,40,15,1000,8,,,,,,,
14,114011,11,6,,40,15,600,,,,,,4,,
14,114012,12,6,,40,15,600,,,,,,4,,
14,114013,13,7,,40,15,1000,,,,,,8,,
14,114014,14,9,,70,17,700,,,,,,5,,
14,114015,15,10,,70,17,2000,,,,,,10,,
14,114016,16,10,,70,17,700,,,,,,5,,
14,114017,17,11,,70,17,2000,10,,,,,,,
14,114018,18,13,,70,17,700,5,,,,,,,
14,114019,19,13,,70,17,700,,,,,,5,,
14,114020,20,8,,70,17,2000,,,,,,10,,
14,214001,21,20,4,120,15,3000,,,,,,10,,
14,214002,22,20,4,120,15,3000,10,,,,,,,
14,214003,23,14,4,120,15,3000,,,,,,10,,
14,214004,24,15,4,120,15,3000,,,,,,10,,
14,214005,25,15,4,120,15,3000,10,,,,,,,
14,214006,26,16,4,120,15,3000,,,,,,10,,
14,214007,27,17,4,120,15,3000,,,,,,10,,
14,214008,28,17,4,120,15,3000,10,,,,,,,
14,214009,29,18,4,120,15,5000,,,,,,10,,
14,214010,30,19,4,120,15,3000,,,,,,10,,
14,214011,31,21,4,120,15,5000,,,,,,10,,
14,214012,32,23,4,120,15,5000,10,,,,,,,
14,214013,33,24,4,120,15,3000,,,,,,10,,
14,214014,34,26,4,120,15,5000,,,,,,10,,
14,214015,35,31,4,250,23,4000,,,,,,20,,
14,214016,36,31,4,250,23,4000,20,,,,,,,
14,214017,37,22,4,250,23,8000,,,,,,30,,
14,214018,38,32,4,250,23,4000,20,,,,,,,
14,214019,39,32,4,250,23,4000,,,,,,20,,
14,214020,40,33,4,250,23,8000,,,,,,30,,
14,214021,41,25,4,250,23,8000,,,,,,30,,
14,214022,42,34,4,250,23,4000,20,,,,,,,
14,214023,43,34,4,250,23,4000,,,,,,20,,
14,214024,44,28,4,250,23,8000,,,,,,30,,
14,214025,45,29,4,250,23,4000,,,,,,20,,
14,214026,46,29,4,250,23,4000,20,,,,,,,
14,214027,47,37,4,400,25,4000,20,,,,,,,
14,214028,48,37,4,400,25,4000,,,,,,20,,
14,214029,49,38,4,400,25,10000,,,,,,60,,
14,214030,50,39,4,400,25,10000,60,,,,,,,
14,214031,51,40,4,400,25,4000,,,,,,20,,
14,214032,52,40,4,400,25,4000,,,,,,20,,
14,214033,53,41,4,400,25,4000,,,,,,20,,
14,214034,54,41,4,400,25,4000,,,,,,20,,
14,214035,55,43,4,400,25,10000,60,,,,,,,
14,214036,56,44,4,400,25,4000,,,,,,20,,
14,214037,57,44,4,400,25,4000,,,,,,20,,
14,214038,58,45,4,400,25,10000,,,,,,60,,
14,214039,59,46,4,400,25,10000,60,,,,,,,
14,214040,60,35,4,400,25,10000,,,,,,60,,
14,314001,61,60,7,560,40,5000,,,,,,10,,
14,314002,62,47,7,560,40,11000,30,,,,,,,
14,314003,63,49,7,560,40,5000,,,,,,10,,
14,314004,64,49,7,560,40,5000,,,,,,10,,
14,314005,65,50,7,560,40,5000,10,,,,,,,
14,314006,66,50,7,560,40,11000,,,,,,30,,
14,314007,67,55,7,560,40,5000,,,,,,10,,
14,314008,68,55,7,560,40,5000,10,,,,,,,
14,314009,69,56,7,560,40,11000,,,,,,30,,
14,314010,70,58,7,560,40,5000,,,,,,10,,
14,314011,71,58,7,560,40,5000,,,,,,10,,
14,314012,72,59,7,560,40,5000,10,,,,,,,
14,314013,73,59,7,560,40,5000,,,,,,10,,
14,314014,74,60,7,560,40,11000,,,,,,30,,
14,314015,75,61,7,690,60,15000,,,,,,70,,
14,314016,76,62,7,690,60,8000,30,,,,,,,
14,314017,77,62,7,690,60,8000,,,,,,30,,
14,314018,78,66,7,690,60,8000,30,,,,,,,
14,314019,79,66,7,690,60,8000,,,,,,30,,
14,314020,80,67,7,690,60,15000,,,,,,70,,
14,314021,81,69,7,690,60,8000,,,,,,30,,
14,314022,82,69,7,690,60,8000,30,,,,,,,
14,314023,83,71,7,690,60,15000,,,,,,70,,
14,314024,84,72,7,690,60,15000,,,,,,70,,
14,314025,85,74,7,690,60,8000,,,,,,30,,
14,314026,86,74,7,690,60,8000,30,,,,,,,
14,314027,87,75,7,820,67,8000,40,,,,,,,
14,314028,88,75,7,820,67,8000,,,,,,40,,
14,314029,89,77,7,820,67,21000,,,,,,110,,
14,314030,90,78,7,820,67,8000,40,,,,,,,
14,314031,91,79,7,820,67,21000,,,,,,110,,
14,314032,92,80,7,820,67,8000,,,,,,40,,
14,314033,93,80,7,820,67,8000,,,,,,40,,
14,314034,94,81,7,820,67,21000,,,,,,110,,
14,314035,95,82,7,820,67,8000,40,,,,,,,
14,314036,96,83,7,820,67,8000,,,,,,40,,
14,314037,97,83,7,820,67,8000,,,,,,40,,
14,314038,98,84,7,820,67,8000,,,,,,40,,
14,314039,99,84,7,820,67,8000,40,,,,,,,
14,314040,100,85,7,820,67,21000,,,,,,110,,
15,102001,1,,,,,,,,,,,,,1
15,102002,2,,,,,500,,,,,,,,
15,102003,3,,,,,500,,,,,,,,
15,102004,4,,,,,500,,,,,,,,
15,102005,5,1,,,,1000,,,,,,,,
15,102006,6,3,,,,1000,,,,,,,,
15,102007,7,4,,,,500,,,,,,,,
15,102008,8,5,,40,15,800,,,,,,,1,
15,102009,9,5,,40,15,800,,,,,,,1,
15,102010,10,2,,40,15,2000,,,,,,,3,
15,102011,11,6,,40,15,800,,,,,,,1,
15,102012,12,6,,40,15,800,,,,,,,1,
15,102013,13,7,,40,15,2000,,,,,,,3,
15,102014,14,9,,70,17,900,,,,,,,2,
15,102015,15,10,,70,17,2000,,,,,,,5,
15,102016,16,10,,70,17,900,,,,,,,2,
15,102017,17,11,,70,17,2000,,,,,,,5,
15,102018,18,13,,70,17,900,,,,,,,2,
15,102019,19,13,,70,17,900,,,,,,,2,
15,102020,20,8,,70,17,2000,,,,,,,5,
15,202001,21,20,4,120,15,3000,,,,,,,2,
15,202002,22,20,4,120,15,3000,,,,,,,2,
15,202003,23,14,4,120,15,3000,,,,,,,2,
15,202004,24,15,4,120,15,3000,,,,,,,2,
15,202005,25,15,4,120,15,3000,,,,,,,2,
15,202006,26,16,4,120,15,3000,,,,,,,2,
15,202007,27,17,4,120,15,3000,,,,,,,2,
15,202008,28,17,4,120,15,3000,,,,,,,2,
15,202009,29,18,4,120,15,6000,,,,,,,3,
15,202010,30,19,4,120,15,3000,,,,,,,2,
15,202011,31,21,4,120,15,6000,,,,,,,3,
15,202012,32,23,4,120,15,6000,,,,,,,3,
15,202013,33,24,4,120,15,3000,,,,,,,2,
15,202014,34,26,4,120,15,6000,,,,,,,3,
15,202015,35,31,4,250,23,5000,,,,,,,3,
15,202016,36,31,4,250,23,5000,,,,,,,3,
15,202017,37,22,4,250,23,10000,,,,,,,6,
15,202018,38,32,4,250,23,5000,,,,,,,3,
15,202019,39,32,4,250,23,5000,,,,,,,3,
15,202020,40,33,4,250,23,10000,,,,,,,6,
15,202021,41,25,4,250,23,10000,,,,,,,6,
15,202022,42,34,4,250,23,5000,,,,,,,3,
15,202023,43,34,4,250,23,5000,,,,,,,3,
15,202024,44,28,4,250,23,10000,,,,,,,6,
15,202025,45,29,4,250,23,5000,,,,,,,3,
15,202026,46,29,4,250,23,5000,,,,,,,3,
15,202027,47,37,4,400,25,6000,,,,,,,3,
15,202028,48,37,4,400,25,6000,,,,,,,3,
15,202029,49,38,4,400,25,15000,,,,,,,8,
15,202030,50,39,4,400,25,15000,,,,,,,8,
15,202031,51,40,4,400,25,6000,,,,,,,3,
15,202032,52,40,4,400,25,6000,,,,,,,3,
15,202033,53,41,4,400,25,6000,,,,,,,3,
15,202034,54,41,4,400,25,6000,,,,,,,3,
15,202035,55,43,4,400,25,15000,,,,,,,8,
15,202036,56,44,4,400,25,6000,,,,,,,3,
15,202037,57,44,4,400,25,6000,,,,,,,3,
15,202038,58,45,4,400,25,15000,,,,,,,8,
15,202039,59,46,4,400,25,15000,,,,,,,8,
15,202040,60,35,4,400,25,15000,,,,,,,8,
15,302001,61,60,7,560,40,6000,,,,,,,10,
15,302002,62,47,7,560,40,12000,,,,,,,10,
15,302003,63,49,7,560,40,6000,,,,,,,10,
15,302004,64,49,7,560,40,6000,,,,,,,10,
15,302005,65,50,7,560,40,6000,,,,,,,10,
15,302006,66,50,7,560,40,12000,,,,,,,10,
15,302007,67,55,7,560,40,6000,,,,,,,10,
15,302008,68,55,7,560,40,6000,,,,,,,10,
15,302009,69,56,7,560,40,12000,,,,,,,10,
15,302010,70,58,7,560,40,6000,,,,,,,10,
15,302011,71,58,7,560,40,6000,,,,,,,10,
15,302012,72,59,7,560,40,6000,,,,,,,10,
15,302013,73,59,7,560,40,6000,,,,,,,10,
15,302014,74,60,7,560,40,12000,,,,,,,10,
15,302015,75,61,7,690,60,20000,,,,,,,20,
15,302016,76,62,7,690,60,10000,,,,,,,10,
15,302017,77,62,7,690,60,10000,,,,,,,10,
15,302018,78,66,7,690,60,10000,,,,,,,10,
15,302019,79,66,7,690,60,10000,,,,,,,10,
15,302020,80,67,7,690,60,20000,,,,,,,20,
15,302021,81,69,7,690,60,10000,,,,,,,10,
15,302022,82,69,7,690,60,10000,,,,,,,10,
15,302023,83,71,7,690,60,20000,,,,,,,20,
15,302024,84,72,7,690,60,20000,,,,,,,20,
15,302025,85,74,7,690,60,10000,,,,,,,10,
15,302026,86,74,7,690,60,10000,,,,,,,10,
15,302027,87,75,7,820,67,12000,,,,,,,10,
15,302028,88,75,7,820,67,12000,,,,,,,10,
15,302029,89,77,7,820,67,29000,,,,,,,30,
15,302030,90,78,7,820,67,12000,,,,,,,10,
15,302031,91,79,7,820,67,29000,,,,,,,30,
15,302032,92,80,7,820,67,12000,,,,,,,10,
15,302033,93,80,7,820,67,12000,,,,,,,10,
15,302034,94,81,7,820,67,29000,,,,,,,30,
15,302035,95,82,7,820,67,12000,,,,,,,10,
15,302036,96,83,7,820,67,12000,,,,,,,10,
15,302037,97,83,7,820,67,12000,,,,,,,10,
15,302038,98,84,7,820,67,12000,,,,,,,10,
15,302039,99,84,7,820,67,12000,,,,,,,10,
15,302040,100,85,7,820,67,29000,,,,,,,30,
16,102001,1,,,,,,,,,,,,,1
16,102002,2,,,,,300,,,,,,,4,
16,102003,3,,,,,300,,,,,,,4,
16,102004,4,,,,,300,,,,,,,4,
16,102005,5,1,,,,600,,,,,,,8,
16,102006,6,3,,,,600,,,,,,,8,
16,102007,7,4,,,,300,,,,,,,4,
16,102008,8,5,,40,15,400,,,,,,,8,
16,102009,9,5,,40,15,400,,,,,,,8,
16,102010,10,2,,40,15,700,,,,,,,20,
16,102011,11,6,,40,15,400,,,,,,,8,
16,102012,12,6,,40,15,400,,,,,,,8,
16,102013,13,7,,40,15,700,,,,,,,20,
16,102014,14,9,,70,17,300,,,,,,,10,
16,102015,15,10,,70,17,800,,,,,,,30,
16,102016,16,10,,70,17,300,,,,,,,10,
16,102017,17,11,,70,17,800,,,,,,,30,
16,102018,18,13,,70,17,300,,,,,,,10,
16,102019,19,13,,70,17,300,,,,,,,10,
16,102020,20,8,,70,17,800,,,,,,,30,
16,202001,21,20,4,120,15,2000,,,,,,,20,
16,202002,22,20,4,120,15,2000,,,,,,,20,
16,202003,23,14,4,120,15,2000,,,,,,,20,
16,202004,24,15,4,120,15,2000,,,,,,,20,
16,202005,25,15,4,120,15,2000,,,,,,,20,
16,202006,26,16,4,120,15,2000,,,,,,,20,
16,202007,27,17,4,120,15,2000,,,,,,,20,
16,202008,28,17,4,120,15,2000,,,,,,,20,
16,202009,29,18,4,120,15,3000,,,,,,,30,
16,202010,30,19,4,120,15,2000,,,,,,,20,
16,202011,31,21,4,120,15,3000,,,,,,,30,
16,202012,32,23,4,120,15,3000,,,,,,,30,
16,202013,33,24,4,120,15,2000,,,,,,,20,
16,202014,34,26,4,120,15,3000,,,,,,,30,
16,202015,35,31,4,250,23,2000,,,,,,,30,
16,202016,36,31,4,250,23,2000,,,,,,,30,
16,202017,37,22,4,250,23,4000,,,,,,,70,
16,202018,38,32,4,250,23,2000,,,,,,,30,
16,202019,39,32,4,250,23,2000,,,,,,,30,
16,202020,40,33,4,250,23,4000,,,,,,,70,
16,202021,41,25,4,250,23,4000,,,,,,,70,
16,202022,42,34,4,250,23,2000,,,,,,,30,
16,202023,43,34,4,250,23,2000,,,,,,,30,
16,202024,44,28,4,250,23,4000,,,,,,,70,
16,202025,45,29,4,250,23,2000,,,,,,,30,
16,202026,46,29,4,250,23,2000,,,,,,,30,
16,202027,47,37,4,400,25,2000,,,,,,,50,
16,202028,48,37,4,400,25,2000,,,,,,,50,
16,202029,49,38,4,400,25,5000,,,,,,,110,
16,202030,50,39,4,400,25,5000,,,,,,,110,
16,202031,51,40,4,400,25,2000,,,,,,,50,
16,202032,52,40,4,400,25,2000,,,,,,,50,
16,202033,53,41,4,400,25,2000,,,,,,,50,
16,202034,54,41,4,400,25,2000,,,,,,,50,
16,202035,55,43,4,400,25,5000,,,,,,,110,
16,202036,56,44,4,400,25,2000,,,,,,,50,
16,202037,57,44,4,400,25,2000,,,,,,,50,
16,202038,58,45,4,400,25,5000,,,,,,,110,
16,202039,59,46,4,400,25,5000,,,,,,,110,
16,202040,60,35,4,400,25,5000,,,,,,,110,
16,302001,61,60,7,560,40,3000,,,,,,,30,
16,302002,62,47,7,560,40,7000,,,,,,,70,
16,302003,63,49,7,560,40,3000,,,,,,,30,
16,302004,64,49,7,560,40,3000,,,,,,,30,
16,302005,65,50,7,560,40,3000,,,,,,,30,
16,302006,66,50,7,560,40,7000,,,,,,,70,
16,302007,67,55,7,560,40,3000,,,,,,,30,
16,302008,68,55,7,560,40,3000,,,,,,,30,
16,302009,69,56,7,560,40,7000,,,,,,,70,
16,302010,70,58,7,560,40,3000,,,,,,,30,
16,302011,71,58,7,560,40,3000,,,,,,,30,
16,302012,72,59,7,560,40,3000,,,,,,,30,
