ID,SKILL_NAME,SKILL_TIP,SPRateOnUI,ICON,ItemIcon,EnergyImage,PROPERTY,COMBO_GROUP,COMBO_STEP,TriggerCDTime,USING_TIME,ANIMATON_START,ANIMATON_CASTING,ANIMATON_FIRE,EnergyMax,EnergyRecover,EnergyCost,CAST_TIME,IgnoreDebuff,FaceToTarget,SelectTargetType,SelectTargetDistance,CAN_MOVE,IsTargetSameCamp,CAN_ROTATE,INVINCIBILITY,STATUS_IDs,TipEffect,SelectPositionRadius,SelectPositionShift,SummonRoleIDs,NetSTATUS_IDs,Remove_Status,VersionControl
11006,T_SKILL_SKILL_NAME_11006,T_SKILL_SKILL_TIP_11004,T_SKILL_SPRateOnUI_108,Icon_Skill_P011_002,,UI50_Skill_Ring_2,1,,,,1,,,P11_skill_1,1200,30,600,,,1,2,30,1,TRUE,,,,FX_P011_skill_1_warning_0-FX_P11_skill_1_warning,30,,,,,
11007,T_SKILL_SKILL_NAME_11007,T_SKILL_SKILL_TIP_11007,T_SKILL_SPRateOnUI_110,Icon_Skill_P011_003,,UI50_Skill_Ring_3,1,,,,1.3,,,P11_skill_2,1200,30,400,,,1,1,30,1,,,,990004,FX_P002_skill_1_warning_0-FX_P11_skill_2_warning,,,,,,
12001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P012_001,,UI50_Skill_Ring_1,1,,1,,0.7,,,P12_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
12002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P012_001,,UI50_Skill_Ring_1,1,,2,,0.7,,,P12_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
12003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P012_001,,UI50_Skill_Ring_1,1,,3,,0.7,,,P12_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
12004,T_SKILL_SKILL_NAME_12004,T_SKILL_SKILL_TIP_12004,T_SKILL_SPRateOnUI_12004,Icon_Skill_P012_002,,UI50_Skill_Ring_2,1,,,,1.3,,,P12_skill_1,1200,30,600,,,1,1,30,,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
12005,T_SKILL_SKILL_NAME_12005,T_SKILL_SKILL_TIP_12005,T_SKILL_SPRateOnUI_114,Icon_Skill_P012_003,,UI50_Skill_Ring_1,1,,,,0.3,P12_skill_2_start,P12_skill_2_loop,P12_skill_2_loop,1200,30,1200,5,,1,1,30,1,,1,,998005-998006-998012,FX_P004_skill_2_warning_0-FX_P004_skill_2_warning,,,,,,
12006,T_SKILL_SKILL_NAME_12006,T_SKILL_SKILL_TIP_12006,T_SKILL_SPRateOnUI_12004,Icon_Skill_P012_002,,UI50_Skill_Ring_2,1,,,,1.3,,,P12_skill_1,1200,30,600,,,1,1,30,,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
12007,T_SKILL_SKILL_NAME_12007,T_SKILL_SKILL_TIP_12007,T_SKILL_SPRateOnUI_114,Icon_Skill_P012_003,,UI50_Skill_Ring_1,1,,,,0.3,P12_skill_2_start,P12_skill_2_loop,P12_skill_2_loop,1200,30,1200,5,,1,1,30,1,,1,,998005-998006-998012,FX_P004_skill_2_warning_0-FX_P004_skill_2_warning,,,,,,
13001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_001,,UI50_Skill_Ring_1,1,,1,,0.7,,,P13_attack_1,1200,90,160,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P001_atk_1_warning,,,,,,
13002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_001,,UI50_Skill_Ring_1,1,,2,,0.7,,,P13_attack_1,1200,,160,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P001_atk_1_warning,,,,,,
13003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_001,,UI50_Skill_Ring_1,1,,3,,0.7,,,P13_attack_1,1200,,160,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P001_atk_1_warning,,,,,,
13004,T_SKILL_SKILL_NAME_13004,T_SKILL_SKILL_TIP_13004,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_002,,UI50_Skill_Ring_3,1,,,,0.58,,,P13_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
13005,T_SKILL_SKILL_NAME_13005,T_SKILL_SKILL_TIP_13005,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_003,,UI50_Skill_Ring_2,1,,,,0.7,,,P13_skill_2,1200,30,600,,,1,1,30,,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
13006,T_SKILL_SKILL_NAME_13006,T_SKILL_SKILL_TIP_13006,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_002,,UI50_Skill_Ring_3,1,,,,0.58,,,P13_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
13007,T_SKILL_SKILL_NAME_13007,T_SKILL_SKILL_TIP_13007,T_SKILL_SPRateOnUI_114,Icon_Skill_P013_003,,UI50_Skill_Ring_2,1,,,,0.7,,,P13_skill_2,1200,30,600,,,1,1,30,,,,,991006-991007,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
14001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P014_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P14_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
14002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P014_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P14_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
14003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P014_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P14_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
14004,T_SKILL_SKILL_NAME_14004,T_SKILL_SKILL_TIP_14004,T_SKILL_SPRateOnUI_110,Icon_Skill_P014_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P14_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
14005,T_SKILL_SKILL_NAME_14005,T_SKILL_SKILL_TIP_14005,T_SKILL_SPRateOnUI_101,Icon_Skill_P014_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P14_skill_2,1200,30,600,,,1,1,40,,,,,998016-998017,FX_P14_skill_2_warning_0-FX_P14_skill_2_warning,,,,,,
14006,T_SKILL_SKILL_NAME_14006,T_SKILL_SKILL_TIP_14004,T_SKILL_SPRateOnUI_110,Icon_Skill_P014_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P14_skill_1,1200,40,400,,,1,1,30,1,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
14007,T_SKILL_SKILL_NAME_14007,T_SKILL_SKILL_TIP_14007,T_SKILL_SPRateOnUI_101,Icon_Skill_P014_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P14_skill_2,1200,30,600,,,1,1,40,,,,,998016-998017-991008-992005,FX_P14_skill_2_warning_0-FX_P14_skill_2_warning,,,,,,
15001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P015_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P15_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
15002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P015_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P15_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
15003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P015_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P15_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
15004,T_SKILL_SKILL_NAME_15004,T_SKILL_SKILL_TIP_15004,T_SKILL_SPRateOnUI_110,Icon_Skill_P015_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P15_skill_2,1200,45,600,,,1,1,30,,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
15005,T_SKILL_SKILL_NAME_15005,T_SKILL_SKILL_TIP_15005,T_SKILL_SPRateOnUI_114,Icon_Skill_P015_002,,UI50_Skill_Ring_2,1,,,,0.9,,,P15_skill_1,1200,30,600,,,1,1,30,,,,,990005,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
15006,T_SKILL_SKILL_NAME_15006,T_SKILL_SKILL_TIP_15006,T_SKILL_SPRateOnUI_110,Icon_Skill_P015_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P15_skill_2,1200,45,600,,,1,1,30,,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
15007,T_SKILL_SKILL_NAME_15007,T_SKILL_SKILL_TIP_15007,T_SKILL_SPRateOnUI_114,Icon_Skill_P015_002,,UI50_Skill_Ring_2,1,,,,0.9,,,P15_skill_1,1200,30,600,,,1,1,30,,,,,990005-991011,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
16001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P016_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P16_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
16002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P016_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P16_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
16003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P016_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P16_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
16004,T_SKILL_SKILL_NAME_16004,T_SKILL_SKILL_TIP_16004,T_SKILL_SPRateOnUI_110,Icon_Skill_P016_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P16_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
16005,T_SKILL_SKILL_NAME_16005,T_SKILL_SKILL_TIP_16005,T_SKILL_SPRateOnUI_102,Icon_Skill_P016_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P16_skill_2,1200,30,600,,,1,1,30,1,,,,,FX_P011_skill_1_warning_0-FX_P16_skill_2_warning,30,,,,,
16006,T_SKILL_SKILL_NAME_16006,T_SKILL_SKILL_TIP_16004,T_SKILL_SPRateOnUI_110,Icon_Skill_P016_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P16_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P001_atk_warning-FX_P16_skill_3_warning,,,,,,
16007,T_SKILL_SKILL_NAME_16007,T_SKILL_SKILL_TIP_16007,T_SKILL_SPRateOnUI_102,Icon_Skill_P016_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P16_skill_2,1200,30,600,,,1,1,30,1,,,,990006,FX_P011_skill_1_warning_0-FX_P16_skill_2_warning,30,,,,,
17001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P017_001,,UI50_Skill_Ring_1,1,,1,,0.8,,,P17_attack_1,1200,50,100,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
17002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P017_001,,UI50_Skill_Ring_1,1,,2,,0.8,,,P17_attack_1,1200,,100,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
17003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P017_001,,UI50_Skill_Ring_1,1,,3,,0.8,,,P17_attack_1,1200,,100,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
17004,T_SKILL_SKILL_NAME_17004,T_SKILL_SKILL_TIP_17004,T_SKILL_SPRateOnUI_108,Icon_Skill_P017_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P17_skill_1,1200,30,400,,,1,1,30,1,,,,991005,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
17005,T_SKILL_SKILL_NAME_17005,T_SKILL_SKILL_TIP_17005,T_SKILL_SPRateOnUI_110,Icon_Skill_P017_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P17_skill_2,1200,30,600,,,1,1,30,1,,,,998009,FX_P001_skill_2_warning_0-FX_P001_skill_2_warning,30,,,,,
17006,T_SKILL_SKILL_NAME_17006,T_SKILL_SKILL_TIP_17006,T_SKILL_SPRateOnUI_108,Icon_Skill_P017_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P17_skill_1,1200,30,400,,,1,1,30,1,,,,991005-991012,FX_P13_skill_1_warning_0-FX_P13_skill_1_warning,,,,,,
17007,T_SKILL_SKILL_NAME_17007,T_SKILL_SKILL_TIP_17007,T_SKILL_SPRateOnUI_110,Icon_Skill_P017_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P17_skill_2,1200,30,600,,,1,1,30,1,,,,998009,FX_P001_skill_2_warning_0-FX_P001_skill_2_warning,30,,,,,
18001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,UI50_Skill_Ring_1,1,,1,,0.4,,,P18_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
18002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,UI50_Skill_Ring_1,1,,2,,0.4,,,P18_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
18003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P018_001,,UI50_Skill_Ring_1,1,,3,,0.4,,,P18_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
18004,T_SKILL_SKILL_NAME_18004,T_SKILL_SKILL_TIP_18004,T_SKILL_SPRateOnUI_110,Icon_Skill_P018_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P18_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P018_skill_1_warning_0-FX_P018_skill_1_warning,,,,,,
18005,T_SKILL_SKILL_NAME_18005,T_SKILL_SKILL_TIP_18005,T_SKILL_SPRateOnUI_4004,Icon_Skill_P018_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P18_skill_2,1200,30,600,,,1,1,30,1,,,,,FX_P001_skill_2_warning_0-FX_P001_skill_2_warning,30,,18101,,,
18006,T_SKILL_SKILL_NAME_18006,T_SKILL_SKILL_TIP_18004,T_SKILL_SPRateOnUI_110,Icon_Skill_P018_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P18_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P018_skill_1_warning_0-FX_P018_skill_1_warning,,,,,,
18007,T_SKILL_SKILL_NAME_18007,T_SKILL_SKILL_TIP_18005,T_SKILL_SPRateOnUI_4004,Icon_Skill_P018_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P18_skill_2,1200,30,600,,,1,1,30,1,,,,,FX_P001_skill_2_warning_0-FX_P001_skill_2_warning,30,,18102,,,
19001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P019_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P19_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P007_atk_warning_0-FX_P007_atk_1_warning,,,,,,
19002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P019_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P19_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P007_atk_warning_0-FX_P007_atk_1_warning,,,,,,
19003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P019_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P19_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P007_atk_warning_0-FX_P007_atk_1_warning,,,,,,
19004,T_SKILL_SKILL_NAME_19004,T_SKILL_SKILL_TIP_19004,T_SKILL_SPRateOnUI_102,Icon_Skill_P019_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P19_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P001_skill_2_warning_0-FX_P001_skill_2_warning,30,,,,,
19005,T_SKILL_SKILL_NAME_19005,T_SKILL_SKILL_TIP_19005,T_SKILL_SPRateOnUI_101,Icon_Skill_P019_003,,UI50_Skill_Ring_2,1,,,,0.1,P19_skill_2_start,P19_skill_2_loop,P19_skill_2_end,1200,30,600,0.3,,1,1,30,1,,,,,FX_P019_skill_2_warning_0-FX_P019_skill_2_warning,,,,,,
19006,T_SKILL_SKILL_NAME_19006,T_SKILL_SKILL_TIP_19006,T_SKILL_SPRateOnUI_102,Icon_Skill_P019_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P19_skill_1,1200,30,400,,,1,1,30,1,,,,,FX_P001_skill_2_warning_0-FX_P001_skill_2_warning,30,,,,,
19007,T_SKILL_SKILL_NAME_19007,T_SKILL_SKILL_TIP_19007,T_SKILL_SPRateOnUI_101,Icon_Skill_P019_003,,UI50_Skill_Ring_2,1,,,,0.1,P19_skill_2_start,P19_skill_2_loop,P19_skill_2_end,1200,30,600,0.3,,1,1,30,1,,,,,FX_P019_skill_2_warning_0-FX_P019_skill_2_warning,,,,,,
20001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P020_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P20_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
20002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P020_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P20_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
20003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P020_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P20_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
20004,T_SKILL_SKILL_NAME_20004,T_SKILL_SKILL_TIP_20004,T_SKILL_SPRateOnUI_110,Icon_Skill_P020_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P20_skill_2,1200,30,400,,,1,1,40,1,,,,,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
20005,T_SKILL_SKILL_NAME_20005,T_SKILL_SKILL_TIP_20005,T_SKILL_SPRateOnUI_114,Icon_Skill_P020_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P20_skill_1,1200,30,600,,,1,1,30,,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
20006,T_SKILL_SKILL_NAME_20006,T_SKILL_SKILL_TIP_20006,T_SKILL_SPRateOnUI_110,Icon_Skill_P020_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P20_skill_2,1200,30,400,,,1,1,40,1,,,,991013,FX_P14_skill_1_warning_0-FX_P14_skill_1_warning,,,,,,
20007,T_SKILL_SKILL_NAME_20007,T_SKILL_SKILL_TIP_20005,T_SKILL_SPRateOnUI_114,Icon_Skill_P020_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P20_skill_1,1200,45,600,,,1,1,30,,,,,,FX_P13_skill_2_warning_0-FX_P13_skill_2_warning,30,,,,,
21001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P021_001,,UI50_Skill_Ring_1,1,,1,,0.7,,,P21_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
21002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P021_001,,UI50_Skill_Ring_1,1,,2,,0.7,,,P21_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
21003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P021_001,,UI50_Skill_Ring_1,1,,3,,0.7,,,P21_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P002_atk_warning_0-FX_P002_atk_1_warning,,,,,,
21004,T_SKILL_SKILL_NAME_21004,T_SKILL_SKILL_TIP_21004,T_SKILL_SPRateOnUI_101,Icon_Skill_P021_002,,UI50_Skill_Ring_3,1,,,,0.5,,,P21_skill_1,1200,30,400,,,1,1,40,1,,,,,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
21005,T_SKILL_SKILL_NAME_21005,T_SKILL_SKILL_TIP_21005,T_SKILL_SPRateOnUI_114,Icon_Skill_P021_003,,UI50_Skill_Ring_2,1,,,,0.68,,,P21_skill_2,1200,30,600,,,1,1,30,,,,,,FX_P018_skill_1_warning_0-FX_P16_skill_1_warning,,,,,,
21006,T_SKILL_SKILL_NAME_21006,T_SKILL_SKILL_TIP_21006,T_SKILL_SPRateOnUI_101,Icon_Skill_P021_002,,UI50_Skill_Ring_3,1,,,,0.5,,,P21_skill_1,1200,30,400,,,1,1,40,1,,,,992006,FX_P001_atk_warning-FX_P16_skill_1_warning,,,,,,
21007,T_SKILL_SKILL_NAME_21007,T_SKILL_SKILL_TIP_21005,T_SKILL_SPRateOnUI_114,Icon_Skill_P021_003,,UI50_Skill_Ring_2,1,,,,0.68,,,P21_skill_2,1200,45,600,,,1,1,30,,,,,,FX_P018_skill_1_warning_0-FX_P16_skill_1_warning,,,,,,
22001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P022_001,,UI50_Skill_Ring_1,1,,1,,0.4,,,P22_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
22002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P022_001,,UI50_Skill_Ring_1,1,,2,,0.4,,,P22_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
22003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P022_001,,UI50_Skill_Ring_1,1,,3,,0.4,,,P22_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P018_atk_warning_0-FX_P018_atk_1_warning,,,,,,
22004,T_SKILL_SKILL_NAME_22004,T_SKILL_SKILL_TIP_22004,T_SKILL_SPRateOnUI_110,Icon_Skill_P022_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P22_skill_2,1200,30,400,,,1,1,30,1,,,,,FX_P018_skill_1_warning_0-FX_P018_skill_1_warning,,,,,,
22005,T_SKILL_SKILL_NAME_22005,T_SKILL_SKILL_TIP_22005,T_SKILL_SPRateOnUI_108,Icon_Skill_P022_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P22_skill_1,1200,30,600,,,1,1,30,1,,,,990008,FX_P018_skill_1_warning_0-FX_P16_skill_1_warning,,,,,,
22006,T_SKILL_SKILL_NAME_22006,T_SKILL_SKILL_TIP_22004,T_SKILL_SPRateOnUI_110,Icon_Skill_P022_002,,UI50_Skill_Ring_3,1,,,,0.6,,,P22_skill_2,1200,30,400,,,1,1,30,1,,,,992007,FX_P018_skill_1_warning_0-FX_P018_skill_1_warning,,,,,,
22007,T_SKILL_SKILL_NAME_22007,T_SKILL_SKILL_TIP_22007,T_SKILL_SPRateOnUI_108,Icon_Skill_P022_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P22_skill_1,1200,30,600,,,1,1,30,1,,,,990009,FX_P018_skill_1_warning_0-FX_P16_skill_1_warning,,,,,,
23001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P023_001,,UI50_Skill_Ring_1,1,,1,,0.6,,,P23_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
23002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P023_001,,UI50_Skill_Ring_1,1,,2,,0.6,,,P23_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
23003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P023_001,,UI50_Skill_Ring_1,1,,3,,0.6,,,P23_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P004_atk_warning_0-FX_P04_atk_1_warning,,,,,,
23004,T_SKILL_SKILL_NAME_23004,T_SKILL_SKILL_TIP_23004,T_SKILL_SPRateOnUI_101,Icon_Skill_P023_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P23_skill_1,1200,30,400,,,1,1,40,1,,,,,FX_P23_skill_1_warning_0-FX_P23_skill_1_warning,,,,,,
23005,T_SKILL_SKILL_NAME_23005,T_SKILL_SKILL_TIP_23005,T_SKILL_SPRateOnUI_114,Icon_Skill_P023_003,,UI50_Skill_Ring_2,1,,,,1,,,P23_skill_2,1200,30,600,,,1,1,30,,,,,,FX_P23_skill_2_warning_0-FX_P23_skill_2_warning,,,,,,
23006,T_SKILL_SKILL_NAME_23006,T_SKILL_SKILL_TIP_23006,T_SKILL_SPRateOnUI_101,Icon_Skill_P023_002,,UI50_Skill_Ring_3,1,,,,0.85,,,P23_skill_1,1200,30,400,,,1,1,40,1,,,,991016-992009,FX_P23_skill_1_warning_0-FX_P23_skill_1_warning,,,,,,
23007,T_SKILL_SKILL_NAME_23007,T_SKILL_SKILL_TIP_23007,T_SKILL_SPRateOnUI_114,Icon_Skill_P023_003,,UI50_Skill_Ring_2,1,,,,1,,,P23_skill_2,1200,30,600,,,1,1,30,,,,,,FX_P23_skill_2_warning_0-FX_P23_skill_2_warning,,,,,,
24001,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P024_001,,UI50_Skill_Ring_1,1,,1,,0.7,,,P24_attack_1,1200,90,160,,,1,1,30,1,,,,,FX_P24_atk_warning_0-FX_P24_atk_1_warning,,,,,,
24002,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P024_001,,UI50_Skill_Ring_1,1,,2,,0.7,,,P24_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P24_atk_warning_0-FX_P24_atk_1_warning,,,,,,
24003,,,T_SKILL_SPRateOnUI_114,Icon_Skill_P024_001,,UI50_Skill_Ring_1,1,,3,,0.7,,,P24_attack_1,1200,,160,,,1,1,30,1,,,,,FX_P24_atk_warning_0-FX_P24_atk_1_warning,,,,,,
24004,T_SKILL_SKILL_NAME_24004,T_SKILL_SKILL_TIP_24004,T_SKILL_SPRateOnUI_110,Icon_Skill_P024_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P24_skill_2,1200,30,400,,,1,1,40,1,,,,999003,FX_P24_skill_1_warning_0-FX_P24_skill_1_warning,,,,,,
24005,T_SKILL_SKILL_NAME_24005,T_SKILL_SKILL_TIP_24005,T_SKILL_SPRateOnUI_114,Icon_Skill_P024_003,,UI50_Skill_Ring_2,1,,,,0.9,,,P24_skill_1,1200,30,600,,,1,1,30,,,,,,FX_P24_skill_2_warning_0-FX_P24_skill_2_warning,30,,,,,
24006,T_SKILL_SKILL_NAME_24006,T_SKILL_SKILL_TIP_24006,T_SKILL_SPRateOnUI_110,Icon_Skill_P024_002,,UI50_Skill_Ring_3,1,,,,0.9,,,P24_skill_2,1200,30,400,,,1,1,40,1,,,,992012,FX_P24_skill_1_warning_0-FX_P24_skill_1_warning,,,,,,
