SKILL_ID,INDEX,MISSILE_NAME,MISSILE_NAME_Enemy,MISSILE_COUNT,ANGLE,BIND_TYPE,DMG_RATE,DynamicAtt,DMG_CONSTANT,DMG_MaxHpRate,PROBABILITY,STATUS_IDs,IS_CONTINUE,FREQUENCY,FLY_VALUE,IRT_VALUE,WARNINGEFFECT,DELAY_MSTIME,IsOnlyBoss,MaxDamageRate
90004,1,R18_P90_skill_1_1,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90004,2,R18_P90_skill_1_2,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90004,3,R18_P90_skill_1_3,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90005,,R18_P90_skill_2_0,,1,,,,,,,,,,1,10,10,,,,
90005,1,R18_P90_skill_2_1,,3,30,,,,,,,,1,1,10,10,,,,
90005,2,R18_P90_skill_2_2,,1,,,,,,,1,993515,1,1,10,10,,,,
90005,3,R18_P90_skill_2_3,,1,,,2.6,,,,,,1,1,10,10,,,,
90005,4,R18_P90_skill_2_4,,1,,,,,,,1,993515,1,1,10,10,,,,
90006,,R18_P90_skill_1_0,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90006,1,R18_P90_skill_1_1,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90006,2,R18_P90_skill_1_2,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90006,3,R18_P90_skill_1_3,,1,,,1.92,,,,1,997018,,1,10,10,,,,
90007,,R18_P90_skill_2_0,,1,,,,,,,,,,1,10,10,,,,
90007,1,R18_P90_skill_2_1,,3,30,,,,,,,,1,1,10,10,,,,
90007,2,R18_P90_skill_2_2,,1,,,,,,,1,993519,1,1,10,10,,,,
90007,3,R18_P90_skill_2_3,,1,,,3.38,,,,,,1,1,10,10,,,,
90007,4,R18_P90_skill_2_4,,1,,,,,,,1,993519,1,1,10,10,,,,
91001,,R18_P91_atk_1_0,,1,,,0.47,,,,,,,1,10,,,,,
91002,,R18_P91_atk_1_0,,1,,,0.47,,,,,,,1,10,,,,,
91003,,R18_P91_atk_1_0,,1,,,0.47,,,,,,,1,10,,,,,
91004,,R18_P91_skill_1_0,,1,,,2.06,,,,1,997019,1,1,10,10,,,,
91005,,R18_P91_skill_2_0,,1,,,2.6,,,,1,997020,1,1,10,10,,,,
91005,1,R18_P91_skill_2_1,,1,,,1.2,,,,,,1,1,10,10,,,,
91005,2,R18_P91_skill_2_2,,1,,2,,,,,,,1,1,,,,,,
91005,3,R18_P91_skill_2_3,,1,,2,,,,,,,1,1,,,,,,
91005,4,R18_P91_skill_2_4,R18_P91_skill_2_4_E,1,,,0.6,,,,1,994511,1,1,10,10,,,,
91006,,R18_P91_skill_1_0,,1,,,2.06,,,,1,997019,1,1,10,10,,,,
91007,,R18_P91_skill_2_0,,1,,,2.6,,,,1,997020,1,1,10,10,,,,
91007,1,R18_P91_skill_2_1,,1,,,1.2,,,,,,1,1,10,10,,,,
91007,2,R18_P91_skill_2_2,,1,,2,,,,,,,1,1,,,,,,
91007,3,R18_P91_skill_2_3,,1,,2,,,,,,,1,1,,,,,,
91007,4,R18_P91_skill_2_4,R18_P91_skill_2_4_E,1,,,0.6,,,,1,994511,1,1,10,10,,,,
4101,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,,,1,1,10,,,,,
4101,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,,,1,1,10,,,,,
4101,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,,,1,1,10,,,,,
4101,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,,,1,1,10,,,,,
4102,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,,,1,1,10,,,,,
4102,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,,,1,1,10,,,,,
4102,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,,,1,1,10,,,,,
4102,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,,,1,1,10,,,,,
4103,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,,,1,1,10,,,,,
4103,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,,,1,1,10,,,,,
4103,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,,,1,1,10,,,,,
4103,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,,,1,1,10,,,,,
4104,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,,,1,1,10,,,,,
4104,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,,,1,1,10,,,,,
4104,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,,,1,1,10,,,,,
4104,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,,,1,1,10,,,,,
4105,,R18_P04_pet_01_atk_2_0,,1,,,,,,,1,997006,1,1,10,,,,,
4106,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4106,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4106,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4106,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4107,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4107,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4107,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4107,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4108,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4108,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4108,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4108,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4109,,R18_P04_pet_01_atk_1_0,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4109,1,R18_P04_pet_01_atk_1_1,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4109,2,R18_P04_pet_01_atk_1_2,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4109,3,R18_P04_pet_01_atk_1_3,,1,,1,0.6,,,,1,993505,1,1,10,,,,,
4110,,R18_P04_pet_01_atk_2_0,,1,,,,,,,1,997006-993505,1,1,10,,,,,
7101,,R18_P07_pet_01_atk_1_0,,1,,,1,,,,,,,1,,,,,,
7102,,R18_P07_pet_01_atk_1_0,,1,,,1,,,,,,,1,,,,,,
7103,,R18_P07_pet_01_atk_1_0,,1,,,1,,,,,,,1,,,,,,
7104,,R18_P07_pet_01_skill_1_0,,1,,1,,,,,,,1,,,,,,,
7105,,R18_P07_pet_01_atk_1_0,,1,,,1,,,,,,,1,,,,,,
7106,,R18_P07_pet_01_atk_1_1,,3,20,,1,,,,,,,1,10,,,,,
7107,,R18_P07_pet_01_atk_1_1,,3,20,,1,,,,,,,1,10,,,,,
7108,,R18_P07_pet_01_atk_1_1,,3,20,,1,,,,,,,1,10,,,,,
18101,,R18_P18_pet_01_atk_1_0,,1,,,0.4,,,,,,,,,,,,,
18102,,R18_P18_pet_01_atk_1_0,,1,,,0.4,,,,,,,,,,,,,
18103,,R18_P18_pet_01_atk_1_0,,1,,,0.4,,,,,,,,,,,,,
18106,,R18_P18_pet_01_atk_1_0,,3,20,,0.4,,,,,,,,,,,,,
18107,,R18_P18_pet_01_atk_1_0,,3,20,,0.4,,,,,,,,,,,,,
18108,,R18_P18_pet_01_atk_1_0,,3,20,,0.4,,,,,,,,,,,,,
32101,,R18_P32_pet_01_atk_1_0,,1,,,1,,,,,,1,1,10,,,,,
32102,,R18_P32_pet_01_atk_1_0,,1,,,1,,,,,,1,1,10,,,,,
32103,,R18_P32_pet_01_atk_1_0,,1,,,1,,,,,,1,1,10,,,,,
32106,,R18_P32_pet_01_atk_1_0,,1,,,1,,,,,,1,1,10,,,,,
32107,,R18_P32_pet_01_atk_1_0,,1,,,1,,,,,,1,1,10,,,,,
32108,,R18_P32_pet_01_atk_1_1,,1,,,0.1,,,,1,997030,,1,,,,,,
36101,,R18_P36_pet_01_atk_1_0,,1,,,,,,,,,,1,,,,,,
36101,1,R18_P36_pet_01_atk_1_1,,1,,,1,,,,1,999041,1,1,10,,,,,
36101,99,R18_P36_pet_01_skill_1_2,,1,,1,,,,,,,1,,,,,,,
36102,,R18_P36_pet_01_atk_1_0,,1,,,,,,,,,,1,,,,,,
36102,1,R18_P36_pet_01_atk_1_1,,1,,,1,,,,1,999041,1,1,10,,,,,
36102,99,R18_P36_pet_01_skill_1_2,,1,,1,,,,,,,1,,,,,,,
36103,,R18_P36_pet_01_skill_1_0,,1,,2,,,,,,,1,,10,,,,,
36103,,R18_P36_pet_01_skill_1_1,,1,,2,2,,,,1,993533,1,5,10,10,,,,
36104,,R18_P36_pet_01_skill_1_2,,1,,1,2,,,,,,1,1,10,10,,,,
36106,,R18_P36_pet_01_atk_1_0,,1,,,,,,,,,,1,,,,,,
36106,1,R18_P36_pet_01_atk_1_1,,1,,,1,,,,1,999041,1,1,10,,,,,
36106,99,R18_P36_pet_01_skill_1_2,,1,,1,,,,,,,1,,,,,,,
36107,,R18_P36_pet_01_atk_1_0,,1,,,,,,,,,,1,,,,,,
36107,1,R18_P36_pet_01_atk_1_1,,1,,,1,,,,1,999041,1,1,10,,,,,
36107,99,R18_P36_pet_01_skill_1_2,,1,,1,,,,,,,1,,,,,,,
36108,,R18_P36_pet_01_skill_1_1,,1,,2,2.6,,,,1,993533,1,5,10,10,,,,
999051,,B011_skill_01_01,,1,,1,1,,,,,,1,1,21,21,,,,
999051,1,B011_skill_01_02,,1,,1,1,,,,,,1,1,,21,,,,
999052,,B011_skill_02_01,,1,,2,,,,,,,1,1,,,,,,
999052,1,B011_skill_02_02,,1,,1,1,,,,,,1,1,21,21,,,,
999053,,B011_skill_03_01,,1,,,0.5,,,,,,1,1,21,21,,,,
999053,1,B011_skill_03_02,,1,,2,,,,,,,1,1,,,,,,
999053,2,B011_skill_03_03,,1,,1,1,,,,,,1,1,21,21,,,,
999061,,M051_skill_01_01,,1,,1,0.1,,,,,,1,1,,,,,,
999062,,M051_skill_02_01,,1,,1,0.1,,,,,,1,1,,,,,,
999003,,M000_skill_01_01,,1,,1,1,,,,,,1,1,,,,,,
999004,,M000_skill_02_01,,1,,1,1,,,,,,1,1,,,,,,
999013,,M047_skill_02_01,,1,,,0.3,,,,,,,1,,,,,,
999014,,M047_skill_03_01,,1,,,1.5,,,,,,1,1,21,21,,,,
999014,1,M047_skill_03_02,,1,,2,,,,,,,,,,,,,,
999023,,M001_skill_03_01,,3,10,,0.5,,,,,,,1,,,,,,
999023,1,M001_skill_03_02,,1,,2,,,,,,,1,,,,,,,
999024,,M001_skill_01_01,,1,,,1,,,,,,,1,,,,,,
999034,,M050_skill_01_01,,1,,1,0.4,,,,,,1,1,,,,,,
999034,1,M050_skill_01_02,,1,,1,0.4,,,,,,1,1,,,,,,
999034,2,M050_skill_01_03,,1,,1,0.6,,,,,,1,1,,,,,,
999044,,M048_skill_01_01,,1,,,1,,,,,,1,1,21,21,,,,
999044,1,M048_skill_01_02,,1,,2,,,,,,,,,,,,,,
999044,2,M048_skill_01_03,,1,,,1,,,,,,,1,,,,,,
999045,,M048_skill_02_01,,1,,1,1,,,,,,1,1,,,,,,
999045,1,M048_skill_02_02,,1,,2,,,,,,,,,,,,,,
999046,,M048_skill_04_01,,1,,1,1,,,,,,1,1,,,,,,
999046,1,M048_skill_04_02,,1,,1,1,,,,,,1,1,,21,,,,
999055,,M002_skill_01_01,,1,,1,1,,,,,,1,1,,21,,,,
999055,1,M002_skill_01_02,,1,,2,,,,,,,,,,,,,,
999056,,M002_skill_02_01,,1,,2,1,,,,,,1,1,21,21,,,,
999057,,M002_skill_03_01,,1,,2,1,,,,,,1,1,21,21,,,,
999057,1,M002_skill_03_02,,1,,2,,,,,,,,,,,,,,
999057,2,M002_skill_03_03,,1,,1,1,,,,,,1,1,21,21,,,,
999057,3,M002_skill_03_04,,1,,1,1,,,,,,1,1,,21,,,,
999072,,B012_skill_01_01,,1,,1,1.5,,,,,,1,1,21,21,,,,
999073,,B012_skill_02_01,,1,,,1,,,,,,1,1,,,,,,
999073,1,B012_skill_02_02,,1,,,1,,,,,,1,1,,,,,,
999073,2,B012_skill_02_03,,1,,,1.5,,,,,,1,1,,,,,,
999073,3,B012_skill_02_04,,1,,2,,,,,,,1,,,,,,,
999073,4,B012_skill_02_05,,1,,2,,,,,,,1,,,,,,,
999074,,B012_skill_03_01,,1,,2,1,,,,,,1,1,21,21,,,,
999074,1,B012_skill_03_02,,1,,,1,,,,,,,1,,,,,,
999075,,B012_skill_04_01,,1,,,1,,,,,,1,1,,,,,,
999075,1,B012_skill_04_02,,1,,,1,,,,,,1,1,,,,,,
999075,2,B012_skill_04_03,,1,,,1.5,,,,,,1,1,21,21,,,,
999075,3,B012_skill_04_04,,1,,2,,,,,,,1,,,,,,,
FS0021,,R18_FairyCheer_1_1,,1,,,1.5,,,,,,1,1,,,,,,
FS0022,,R18_FairyCheer_1_1,,1,,,1.7,,,,,,1,1,,,,,,
FS0023,,R18_FairyCheer_1_1,,1,,,1.9,,,,,,1,1,,,,,,
FS0024,,R18_FairyCheer_1_1,,1,,,2.2,,,,,,1,1,,,,,,
FS0031,,R18_FairyCheer_2_1,,1,,,1.3,,,,,,,1,10,21,,,,
FS0031,1,R18_FairyCheer_2_2,,1,,,,,,,,,1,,,,,,,
FS0032,,R18_FairyCheer_2_1,,1,,,1.5,,,,,,,1,10,21,,,,
FS0032,1,R18_FairyCheer_2_2,,1,,,,,,,,,1,,,,,,,
FS0033,,R18_FairyCheer_2_1,,1,,,1.7,,,,,,,1,10,21,,,,
FS0033,1,R18_FairyCheer_2_2,,1,,,,,,,,,1,,,,,,,
FS0034,,R18_FairyCheer_2_1,,1,,,2,,,,,,,1,10,21,,,,
FS0034,1,R18_FairyCheer_2_2,,1,,,,,,,,,1,,,,,,,
FS0050,,R18_FairyCheer_6_3,,1,,,,,,,,,1,1,,,,,,
FS0050,1,R18_FairyCheer_6_5,R18_FairyCheer_6_5_E,1,,,1.2,,,,,,1,1,10,10,,,,
FS0051,,R18_FairyCheer_6_3,,1,,,,,,,,,1,1,,,,,,
FS0051,1,R18_FairyCheer_6_5,R18_FairyCheer_6_5_E,1,,,1.4,,,,,,1,1,10,10,,,,
FS0052,,R18_FairyCheer_6_3,,1,,,,,,,,,1,1,,,,,,
FS0052,1,R18_FairyCheer_6_5,R18_FairyCheer_6_5_E,1,,,1.6,,,,,,1,1,10,10,,,,
FS0053,,R18_FairyCheer_6_3,,1,,,,,,,,,1,1,,,,,,
FS0053,1,R18_FairyCheer_6_5,R18_FairyCheer_6_5_E,1,,,1.9,,,,,,1,1,10,10,,,,
FS0054,,R18_P20_skill_2_0,,1,,,,,,,1,991501,1,1,10,,,,,
FS0054,1,R18_P20_skill_2_1,,1,,,2.6,,,,1,991501,1,1,10,10,,,,
FS0061,,R18_FairyCheer_3_1,,1,,,,,,,,,1,1,,,,,,
FS0061,1,R18_FairyCheer_3_2,,1,,,,,,,,,1,,,,,,,
FS0061,2,R18_FairyCheer_3_3,R18_FairyCheer_3_3_E,1,,,1.5,,,,,,1,1,10,,,,,
FS0062,,R18_FairyCheer_3_1,,1,,,,,,,,,1,1,,,,,,
FS0062,1,R18_FairyCheer_3_2,,1,,,,,,,,,1,,,,,,,
FS0062,2,R18_FairyCheer_3_3,R18_FairyCheer_3_3_E,1,,,1.7,,,,,,1,1,10,,,,,
FS0063,,R18_FairyCheer_3_1,,1,,,,,,,,,1,1,,,,,,
FS0063,1,R18_FairyCheer_3_2,,1,,,,,,,,,1,,,,,,,
FS0063,2,R18_FairyCheer_3_3,R18_FairyCheer_3_3_E,1,,,1.9,,,,,,1,1,10,,,,,
FS0064,,R18_FairyCheer_3_1,,1,,,,,,,,,1,1,,,,,,
FS0064,1,R18_FairyCheer_3_2,,1,,,,,,,,,1,,,,,,,
FS0064,2,R18_FairyCheer_3_3,R18_FairyCheer_3_3_E,1,,,2.2,,,,,,1,1,10,,,,,
FS0070,,R18_FairyCheer_4_1,,3,10,,1,,,,1,994518,,1,10,,,,,
FS0070,1,R18_FairyCheer_4_2,,1,,,,,,,,,1,,,,,,,
FS0071,,R18_FairyCheer_4_1,,3,10,,1,,,,1,994519,,1,10,,,,,
FS0071,1,R18_FairyCheer_4_2,,1,,,,,,,,,1,,,,,,,
FS0072,,R18_FairyCheer_4_1,,3,10,,1.13,,,,1,994520,,1,10,,,,,
FS0072,1,R18_FairyCheer_4_2,,1,,,,,,,,,1,,,,,,,
FS0073,,R18_FairyCheer_4_1,,3,10,,1.26,,,,1,994521,,1,10,,,,,
FS0073,1,R18_FairyCheer_4_2,,1,,,,,,,,,1,,,,,,,
FS0074,,R18_FairyCheer_4_1,,3,10,,1.5,,,,1,994522,,1,10,,,,,
FS0074,1,R18_FairyCheer_4_2,,1,,,,,,,,,1,,,,,,,
FS0080,,R18_FairyCheer_5_1,,1,,,1.5,,,,,,,1,10,10,,,,
FS0080,1,R18_FairyCheer_5_2,,1,,,,,,,,,1,,,,,,,
FS0081,,R18_FairyCheer_5_1,,1,,,1.7,,,,,,,1,10,10,,,,
FS0081,1,R18_FairyCheer_5_2,,1,,,,,,,,,1,,,,,,,
FS0082,,R18_FairyCheer_5_1,,1,,,1.7,,,,,,,1,10,10,,,,
FS0082,1,R18_FairyCheer_5_2,,1,,,,,,,,,1,,,,,,,
FS0083,,R18_FairyCheer_5_1,,1,,,1.9,,,,,,,1,10,10,,,,
FS0083,1,R18_FairyCheer_5_2,,1,,,,,,,,,1,,,,,,,
FS0084,,R18_FairyCheer_5_3,,1,,,2.6,,,,,,1,1,10,10,,,,
FS0090,,R18_FairyCheer_6_1,,1,,,1.5,,,,1,995502,,1,10,10,,,,
FS0090,1,R18_FairyCheer_6_2,,1,,,,,,,,,1,,,,,,,
FS0091,,R18_FairyCheer_6_1,,1,,,1.7,,,,1,995503,,1,10,10,,,,
FS0091,1,R18_FairyCheer_6_2,,1,,,,,,,,,1,,,,,,,
FS0092,,R18_FairyCheer_6_1,,1,,,1.7,,,,1,995504,,1,10,10,,,,
FS0092,1,R18_FairyCheer_6_2,,1,,,,,,,,,1,,,,,,,
FS0093,,R18_FairyCheer_6_1,,1,,,1.9,,,,1,995505,,1,10,10,,,,
FS0093,1,R18_FairyCheer_6_2,,1,,,,,,,,,1,,,,,,,
FS0094,,R18_FairyCheer_6_3,,1,,,,,,,,,1,1,,,,,,
FS0094,1,R18_FairyCheer_6_4,R18_FairyCheer_6_4_E,1,,,2.6,,,,1,995506,1,1,21,21,,,,
FS0100,,R18_FairyCheer_7_1,,1,,,1.5,,,,1,994523,,1,,21,,,,
FS0100,1,R18_FairyCheer_7_2,,1,,3,,,,,1,994523,1,1,,21,,,,
FS0101,,R18_FairyCheer_7_1,,1,,,1.7,,,,1,994523,,1,,21,,,,
FS0101,1,R18_FairyCheer_7_2,,1,,3,,,,,1,994523,1,1,,21,,,,
FS0102,,R18_FairyCheer_7_1,,1,,,1.9,,,,1,994524,,1,,21,,,,
FS0102,1,R18_FairyCheer_7_2,,1,,3,,,,,1,994524,1,1,,21,,,,
FS0103,,R18_FairyCheer_7_1,,1,,,2.2,,,,1,994524,,1,,21,,,,
FS0103,1,R18_FairyCheer_7_2,,1,,3,,,,,1,994524,1,1,,21,,,,
FS0104,,R18_FairyCheer_7_1,,1,,,2.6,,,,1,994525-992511,,1,,21,,,,
FS0104,1,R18_FairyCheer_7_2,,1,,3,,,,,1,994525-992511,1,1,,21,,,,
FS0110,,R18_FairyCheer_8_1,,1,,,1.2,,,,,,1,1,,,,,,
FS0110,1,R18_FairyCheer_8_2,,1,,,,,,,1,993535,1,1,10,,,,,
FS0111,,R18_FairyCheer_8_1,,1,,,1.4,,,,,,1,1,,,,,,
FS0111,1,R18_FairyCheer_8_2,,1,,,,,,,1,993536,1,1,10,,,,,
FS0112,,R18_FairyCheer_8_1,,1,,,1.6,,,,,,1,1,,,,,,
FS0112,1,R18_FairyCheer_8_3,,1,,,,,,,1,993537,1,1,10,,,,,
FS0113,,R18_FairyCheer_8_1,,1,,,1.9,,,,,,1,1,,,,,,
FS0113,1,R18_FairyCheer_8_4,,1,,,,,,,1,993538,1,1,10,,,,,
FS0114,,R18_FairyCheer_8_1,,1,,,2.3,,,,1,994527,1,1,,,,,,
FS0114,1,R18_FairyCheer_8_5,,1,,,,,,,1,993539-994526,1,1,10,,,,,
FS0120,,R18_FairyCheer_9_1,,1,,1,1.3,,,,,,1,1,10,10,,,,
FS0121,,R18_FairyCheer_9_1,,1,,1,1.5,,,,,,1,1,10,10,,,,
FS0122,,R18_FairyCheer_9_1,,1,,1,1.7,,,,,,1,1,10,10,,,,
FS0123,,R18_FairyCheer_9_1,,1,,1,2,,,,,,1,1,10,10,,,,
FS0124,,R18_FairyCheer_9_2,,1,,1,2.4,,,,,,1,1,21,21,,,,
FS0130,,R18_FairyCheer_10_1,,1,,,1.5,,,,1,999059,,1,10,10,,,,
FS0130,1,R18_FairyCheer_10_2,,1,,,,,,,,,1,,,,,,,
FS0131,,R18_FairyCheer_10_1,,1,,,1.7,,,,1,999060,,1,10,10,,,,
FS0131,1,R18_FairyCheer_10_2,,1,,,,,,,,,1,,,,,,,
FS0132,,R18_FairyCheer_10_1,,1,,,1.9,,,,1,999061,,1,10,10,,,,
FS0132,1,R18_FairyCheer_10_2,,1,,,,,,,,,1,,,,,,,
FS0133,,R18_FairyCheer_10_1,,1,,,2.2,,,,1,999062,,1,10,10,,,,
FS0133,1,R18_FairyCheer_10_2,,1,,,,,,,,,1,,,,,,,
FS0134,,R18_FairyCheer_10_3,,1,,,,,,,,,1,1,,,,,,
FS0134,1,R18_FairyCheer_10_4,R18_FairyCheer_10_4_E,1,,,2.6,,,,1,999063,1,1,10,10,,,,
FS0140,,R18_FairyCheer_11_1,,1,,,,,,,1,993551-992504,,1,10,,,,,
FS0140,1,R18_FairyCheer_11_2,,1,,,,,,,1,993551-992504,,1,10,,,,,
FS0140,2,R18_FairyCheer_11_3,,1,,,,,,,1,993551-992504,,1,10,,,,,
FS0140,3,R18_FairyCheer_11_4,,1,,,,,,,1,993551-992504,,1,10,,,,,
FS0141,,R18_FairyCheer_11_1,,1,,,,,,,1,993552-992504,,1,10,,,,,
FS0141,1,R18_FairyCheer_11_2,,1,,,,,,,1,993552-992504,,1,10,,,,,
FS0141,2,R18_FairyCheer_11_3,,1,,,,,,,1,993552-992504,,1,10,,,,,
FS0141,3,R18_FairyCheer_11_4,,1,,,,,,,1,993552-992504,,1,10,,,,,
FS0142,,R18_FairyCheer_11_1,,1,,,,,,,1,993553-992504,,1,10,,,,,
FS0142,1,R18_FairyCheer_11_2,,1,,,,,,,1,993553-992504,,1,10,,,,,
FS0142,2,R18_FairyCheer_11_3,,1,,,,,,,1,993553-992504,,1,10,,,,,
FS0142,3,R18_FairyCheer_11_4,,1,,,,,,,1,993553-992504,,1,10,,,,,
FS0143,,R18_FairyCheer_11_1,,1,,,,,,,1,993554-992504,,1,10,,,,,
FS0143,1,R18_FairyCheer_11_2,,1,,,,,,,1,993554-992504,,1,10,,,,,
FS0143,2,R18_FairyCheer_11_3,,1,,,,,,,1,993554-992504,,1,10,,,,,
FS0143,3,R18_FairyCheer_11_4,,1,,,,,,,1,993554-992504,,1,10,,,,,
FS0144,,R18_FairyCheer_11_1,,1,,,,,,,1,993555-992504-995505,,1,10,,,,,
FS0144,1,R18_FairyCheer_11_2,,1,,,,,,,1,993555-992504-995505,,1,10,,,,,
FS0144,2,R18_FairyCheer_11_3,,1,,,,,,,1,993555-992504-995505,,1,10,,,,,
FS0144,3,R18_FairyCheer_11_5,,1,,,,,,,1,993555-992504-995505,,1,10,,,,,
FS0144,4,R18_FairyCheer_11_6,,1,,,,,,,1,993555-992504-995505,,1,10,,,,,
FS0144,5,R18_FairyCheer_11_4,,1,,,,,,,1,993555-992504-995505,,1,10,,,,,
FS0150,,R18_FairyCheer_12_1,,1,,,1.3,,,,,,1,1,10,10,,,,
FS0151,,R18_FairyCheer_12_1,,1,,,1.5,,,,,,1,1,10,10,,,,
FS0152,,R18_FairyCheer_12_1,,1,,,1.7,,,,,,1,1,10,10,,,,
FS0153,,R18_FairyCheer_12_1,,1,,,2,,,,,,1,1,10,10,,,,
FS0154,,R18_FairyCheer_12_1,,1,,,2.4,,,,,,1,1,10,10,,,,
FS0160,,R18_FairyCheer_13_1,,1,,,1.3,,,,1,997032,1,1,10,,,,,
FS0161,,R18_FairyCheer_13_1,,1,,,1.5,,,,1,997032,1,1,10,,,,,
FS0162,,R18_FairyCheer_13_1,,1,,,1.7,,,,1,997032,1,1,10,,,,,
FS0163,,R18_FairyCheer_13_1,,1,,,2,,,,1,997032,1,1,10,,,,,
FS0164,,R18_FairyCheer_13_2,,1,,,2.4,,,,1,997032,1,1,10,,,,,
