ID,Type,StringValue,Value,Condition,Value2,CheckItems,PreTasks,SortValue,MainType,Group,VipLimit,SteamAchievement,TypeString,Title,Info,Icon,Days,ResetType,Activity,Drop,VersionControls
1114,21,,100,>=,,,534,,,2,,OpenStory100,,T_Quest_Title_1114,T_Quest_Info_1114,,,,,AvaD1114,64
535,22,,5,>=,,,,,,2,,OpenHStory5,,T_Quest_Title_535,T_Quest_Info_535,,,,,415035,55
536,22,,10,>=,,,,,,2,,OpenHStory10,,T_Quest_Title_536,T_Quest_Info_536,,,,,415036,55
537,22,,15,>=,,,,,,2,,OpenHStory15,,T_Quest_Title_537,T_Quest_Info_537,,,,,415037,55
538,22,,20,>=,,,,,,2,,OpenHStory20,,T_Quest_Title_538,T_Quest_Info_538,,,,,415038,55
1115,22,,40,>=,,,538,,,2,,OpenHStory40,,T_Quest_Title_1115,T_Quest_Info_1115,,,,,AvaD1115,64
1116,22,,60,>=,,,538,,,2,,OpenHStory60,,T_Quest_Title_1116,T_Quest_Info_1116,,,,,AvaD1116,64
539,19,,1001,>=,350,,,,,2,,Proficiency1001Role350,,T_Quest_Title_539,T_Quest_Info_1425,,,,,415039,
540,19,,2001,>=,350,,,,,2,,Proficiency2001Role350,,T_Quest_Title_540,T_Quest_Info_1423,,,,,415040,351
541,19,,3001,>=,350,,,,,2,,Proficiency3001Role350,,T_Quest_Title_541,T_Quest_Info_541,,,,,415041,
542,19,,4001,>=,350,,,,,2,,Proficiency4001Role350,,T_Quest_Title_542,T_Quest_Info_1413,,,,,415042,
543,19,,5001,>=,350,,,,,2,,Proficiency5001Role350,,T_Quest_Title_543,T_Quest_Info_543,,,,,415043,
544,19,,6001,>=,350,,,,,2,,Proficiency6001Role350,,T_Quest_Title_544,T_Quest_Info_1424,,,,,415044,
545,19,,7001,>=,350,,,,,2,,Proficiency7001Role350,,T_Quest_Title_545,T_Quest_Info_1414,,,,,415045,
546,19,,8001,>=,350,,,,,2,,Proficiency8001Role350,,T_Quest_Title_546,T_Quest_Info_546,,,,,415046,
547,19,,9001,>=,350,,,,,2,,Proficiency9001Role350,,T_Quest_Title_547,T_Quest_Info_547,,,,,415047,352
548,19,,10001,>=,350,,,,,2,,Proficiency10001Role350,,T_Quest_Title_548,T_Quest_Info_548,,,,,415048,353
549,19,,11001,>=,350,,,,,2,,Proficiency11001Role350,,T_Quest_Title_549,T_Quest_Info_549,,,,,415049,354
575,19,,12001,>=,350,,,,,2,,Proficiency12001Role350,,T_Quest_Title_575,T_Quest_Info_1412,,,,,415075,355
578,19,,13001,>=,350,,,,,2,,Proficiency13001Role350,,T_Quest_Title_578,T_Quest_Info_578,,,,,415078,356
583,19,,14001,>=,350,,,,,2,,Proficiency14001Role350,,T_Quest_Title_583,T_Quest_Info_583,,,,,415081,357
586,19,,15001,>=,350,,,,,2,,Proficiency15001Role350,,T_Quest_Title_586,T_Quest_Info_586,,,,,415084,358
587,19,,16001,>=,350,,,,,2,,Proficiency16001Role350,,T_Quest_Title_587,T_Quest_Info_587,,,,,415087,359
590,19,,17001,>=,350,,,,,2,,Proficiency17001Role350,,T_Quest_Title_590,T_Quest_Info_590,,,,,415090,360
593,19,,18001,>=,350,,,,,2,,Proficiency18001Role350,,T_Quest_Title_593,T_Quest_Info_593,,,,,415093,361
596,19,,19001,>=,350,,,,,2,,Proficiency19001Role350,,T_Quest_Title_596,T_Quest_Info_596,,,,,415096,362
599,19,,20001,>=,350,,,,,2,,Proficiency20001Role350,,T_Quest_Title_599,T_Quest_Info_599,,,,,415099,363
602,19,,21001,>=,350,,,,,2,,Proficiency21001Role350,,T_Quest_Title_602,T_Quest_Info_602,,,,,415102,364
605,19,,22001,>=,350,,,,,2,,Proficiency22001Role350,,T_Quest_Title_605,T_Quest_Info_605,,,,,415105,365
608,19,,90001,>=,350,,,,,2,,Proficiency90001Role350,,T_Quest_Title_608,T_Quest_Info_608,,,,,415108,366
611,19,,91001,>=,350,,,,,2,,Proficiency91001Role350,,T_Quest_Title_611,T_Quest_Info_611,,,,,415111,367
614,19,,23001,>=,350,,,,,2,,Proficiency23001Role350,,T_Quest_Title_614,T_Quest_Info_614,,,,,415114,368
617,19,,24001,>=,350,,,,,2,,Proficiency24001Role350,,T_Quest_Title_617,T_Quest_Info_617,,,,,415117,369
620,19,,25001,>=,350,,,,,2,,Proficiency25001Role350,,T_Quest_Title_620,T_Quest_Info_1415,,,,,415120,370
623,19,,26001,>=,350,,,,,2,,Proficiency26001Role350,,T_Quest_Title_623,T_Quest_Info_1422,,,,,415123,371
626,19,,27001,>=,350,,,,,2,,Proficiency27001Role350,,T_Quest_Title_626,T_Quest_Info_626,,,,,415126,372
629,19,,28001,>=,350,,,,,2,,Proficiency28001Role350,,T_Quest_Title_629,T_Quest_Info_629,,,,,415129,373
632,19,,29001,>=,350,,,,,2,,Proficiency29001Role350,,T_Quest_Title_632,T_Quest_Info_632,,,,,415132,374
550,23,,3,==,1,,,,,2,,OpenHStoryID3,,T_Quest_Title_550,T_Quest_Info_550,,,,,415053,55-56
551,23,,6,==,1,,,,,2,,OpenHStoryID6,,T_Quest_Title_551,T_Quest_Info_551,,,,,415054,55-56
552,23,,9,==,1,,,,,2,,OpenHStoryID9,,T_Quest_Title_552,T_Quest_Info_552,,,,,415055,351-55-56
553,23,,12,==,1,,,,,2,,OpenHStoryID12,,T_Quest_Title_553,T_Quest_Info_553,,,,,415056,351-55-56
554,23,,15,==,1,,,,,2,,OpenHStoryID15,,T_Quest_Title_554,T_Quest_Info_554,,,,,415057,55-56
555,23,,18,==,1,,,,,2,,OpenHStoryID18,,T_Quest_Title_555,T_Quest_Info_555,,,,,415058,55-56
556,23,,21,==,1,,,,,2,,OpenHStoryID21,,T_Quest_Title_556,T_Quest_Info_556,,,,,415059,55-56
557,23,,24,==,1,,,,,2,,OpenHStoryID24,,T_Quest_Title_557,T_Quest_Info_557,,,,,415060,55-56
558,23,,27,==,1,,,,,2,,OpenHStoryID27,,T_Quest_Title_558,T_Quest_Info_558,,,,,415061,55-56
559,23,,30,==,1,,,,,2,,OpenHStoryID30,,T_Quest_Title_559,T_Quest_Info_559,,,,,415062,55-56
560,23,,33,==,1,,,,,2,,OpenHStoryID33,,T_Quest_Title_560,T_Quest_Info_560,,,,,415063,55-56
561,23,,36,==,1,,,,,2,,OpenHStoryID36,,T_Quest_Title_561,T_Quest_Info_561,,,,,415064,55-56
562,23,,39,==,1,,,,,2,,OpenHStoryID39,,T_Quest_Title_562,T_Quest_Info_562,,,,,415065,55-56
563,23,,42,==,1,,,,,2,,OpenHStoryID42,,T_Quest_Title_563,T_Quest_Info_563,,,,,415066,55-56
564,23,,45,==,1,,,,,2,,OpenHStoryID45,,T_Quest_Title_564,T_Quest_Info_564,,,,,415067,55-56
565,23,,48,==,1,,,,,2,,OpenHStoryID48,,T_Quest_Title_565,T_Quest_Info_565,,,,,415068,55-56
566,23,,51,==,1,,,,,2,,OpenHStoryID51,,T_Quest_Title_566,T_Quest_Info_566,,,,,415069,352-55-56
567,23,,54,==,1,,,,,2,,OpenHStoryID54,,T_Quest_Title_567,T_Quest_Info_567,,,,,415070,352-55-56
568,23,,57,==,1,,,,,2,,OpenHStoryID57,,T_Quest_Title_568,T_Quest_Info_568,,,,,415071,353-55-56
569,23,,60,==,1,,,,,2,,OpenHStoryID60,,T_Quest_Title_569,T_Quest_Info_569,,,,,415072,353-55-56
570,23,,63,==,1,,,,,2,,OpenHStoryID63,,T_Quest_Title_570,T_Quest_Info_570,,,,,415073,354-55-56
571,23,,66,==,1,,,,,2,,OpenHStoryID66,,T_Quest_Title_571,T_Quest_Info_571,,,,,415074,354-55-56
576,23,,80,==,1,,,,,2,,OpenHStoryID80,,T_Quest_Title_576,T_Quest_Info_576,,,,,415076,355-55-56
577,23,,83,==,1,,,,,2,,OpenHStoryID83,,T_Quest_Title_577,T_Quest_Info_577,,,,,415077,355-55-56
579,23,,87,==,1,,,,,2,,OpenHStoryID87,,T_Quest_Title_579,T_Quest_Info_579,,,,,415079,356-55-56
580,23,,90,==,1,,,,,2,,OpenHStoryID90,,T_Quest_Title_580,T_Quest_Info_580,,,,,415080,356-55-56
581,23,,94,==,1,,,,,2,,OpenHStoryID94,,T_Quest_Title_581,T_Quest_Info_581,,,,,415082,357-55-56
582,23,,97,==,1,,,,,2,,OpenHStoryID97,,T_Quest_Title_582,T_Quest_Info_582,,,,,415083,357-55-56
584,23,,103,==,1,,,,,2,,OpenHStoryID103,,T_Quest_Title_584,T_Quest_Info_584,,,,,415085,358-55-56
585,23,,104,==,1,,,,,2,,OpenHStoryID104,,T_Quest_Title_585,T_Quest_Info_585,,,,,415086,358-55-56
588,23,,110,==,1,,,,,2,,OpenHStoryID110,,T_Quest_Title_588,T_Quest_Info_588,,,,,415088,359-55-56
589,23,,111,==,1,,,,,2,,OpenHStoryID111,,T_Quest_Title_589,T_Quest_Info_589,,,,,415089,359-55-56
591,23,,117,==,1,,,,,2,,OpenHStoryID117,,T_Quest_Title_591,T_Quest_Info_591,,,,,415091,360-55-56
592,23,,118,==,1,,,,,2,,OpenHStoryID118,,T_Quest_Title_592,T_Quest_Info_592,,,,,415092,360-55-56
594,23,,124,==,1,,,,,2,,OpenHStoryID124,,T_Quest_Title_594,T_Quest_Info_594,,,,,415094,361-55-56
595,23,,125,==,1,,,,,2,,OpenHStoryID125,,T_Quest_Title_595,T_Quest_Info_595,,,,,415095,361-55-56
597,23,,131,==,1,,,,,2,,OpenHStoryID131,,T_Quest_Title_597,T_Quest_Info_597,,,,,415097,362-55-56
598,23,,132,==,1,,,,,2,,OpenHStoryID132,,T_Quest_Title_598,T_Quest_Info_598,,,,,415098,362-55-56
600,23,,137,==,1,,,,,2,,OpenHStoryID137,,T_Quest_Title_600,T_Quest_Info_600,,,,,415100,363-55-56
601,23,,138,==,1,,,,,2,,OpenHStoryID138,,T_Quest_Title_601,T_Quest_Info_601,,,,,415101,363-55-56
603,23,,143,==,1,,,,,2,,OpenHStoryID143,,T_Quest_Title_603,T_Quest_Info_603,,,,,415103,364-55-56
604,23,,144,==,1,,,,,2,,OpenHStoryID144,,T_Quest_Title_604,T_Quest_Info_604,,,,,415104,364-55-56
606,23,,149,==,1,,,,,2,,OpenHStoryID149,,T_Quest_Title_606,T_Quest_Info_606,,,,,415106,364-55-56
607,23,,150,==,1,,,,,2,,OpenHStoryID150,,T_Quest_Title_607,T_Quest_Info_607,,,,,415107,364-55-56
609,23,,155,==,1,,,,,2,,OpenHStoryID155,,T_Quest_Title_609,T_Quest_Info_609,,,,,415109,366-55-56
610,23,,156,==,1,,,,,2,,OpenHStoryID156,,T_Quest_Title_610,T_Quest_Info_610,,,,,415110,366-55-56
612,23,,161,==,1,,,,,2,,OpenHStoryID161,,T_Quest_Title_612,T_Quest_Info_612,,,,,415112,367-55-56
613,23,,162,==,1,,,,,2,,OpenHStoryID162,,T_Quest_Title_613,T_Quest_Info_613,,,,,415113,367-55-56
615,23,,167,==,1,,,,,2,,OpenHStoryID167,,T_Quest_Title_615,T_Quest_Info_615,,,,,415115,368-55-56
616,23,,168,==,1,,,,,2,,OpenHStoryID168,,T_Quest_Title_616,T_Quest_Info_616,,,,,415116,368-55-56
618,23,,173,==,1,,,,,2,,OpenHStoryID173,,T_Quest_Title_618,T_Quest_Info_618,,,,,415118,369-55-56
619,23,,174,==,1,,,,,2,,OpenHStoryID174,,T_Quest_Title_619,T_Quest_Info_619,,,,,415119,369-55-56
621,23,,179,==,1,,,,,2,,OpenHStoryID179,,T_Quest_Title_621,T_Quest_Info_621,,,,,415121,370-55-56
622,23,,180,==,1,,,,,2,,OpenHStoryID180,,T_Quest_Title_622,T_Quest_Info_622,,,,,415122,370-55-56
624,23,,185,==,1,,,,,2,,OpenHStoryID185,,T_Quest_Title_624,T_Quest_Info_624,,,,,415124,371-55-56
625,23,,186,==,1,,,,,2,,OpenHStoryID186,,T_Quest_Title_625,T_Quest_Info_625,,,,,415125,371-55-56
627,23,,191,==,1,,,,,2,,OpenHStoryID191,,T_Quest_Title_627,T_Quest_Info_627,,,,,415127,372-55-56-59
628,23,,192,==,1,,,,,2,,OpenHStoryID192,,T_Quest_Title_628,T_Quest_Info_628,,,,,415128,372-55-56-59
630,23,,197,==,1,,,,,2,,OpenHStoryID197,,T_Quest_Title_630,T_Quest_Info_630,,,,,415130,373-55-56
631,23,,198,==,1,,,,,2,,OpenHStoryID198,,T_Quest_Title_631,T_Quest_Info_631,,,,,415131,373-55-56
633,23,,203,==,1,,,,,2,,OpenHStoryID203,,T_Quest_Title_633,T_Quest_Info_633,,,,,415133,374-55-56
634,23,,204,==,1,,,,,2,,OpenHStoryID204,,T_Quest_Title_634,T_Quest_Info_634,,,,,415134,374-55-56
635,19,,30001,>=,350,,,,,2,,Proficiency30001Role350,,T_Quest_Title_635,T_Quest_Info_635,,,,,415135,375
636,23,,209,==,1,,,,,2,,OpenHStoryID209,,T_Quest_Title_636,T_Quest_Info_636,,,,,415136,375-55-56
637,23,,210,==,1,,,,,2,,OpenHStoryID210,,T_Quest_Title_637,T_Quest_Info_637,,,,,415137,375-55-56
638,19,,31001,>=,350,,,,,2,,Proficiency31001Role350,,T_Quest_Title_638,T_Quest_Info_638,,,,,415138,376
639,23,,215,==,1,,,,,2,,OpenHStoryID215,,T_Quest_Title_639,T_Quest_Info_639,,,,,415139,376-55-56
640,23,,216,==,1,,,,,2,,OpenHStoryID216,,T_Quest_Title_640,T_Quest_Info_640,,,,,415140,376-55-56
641,19,,32001,>=,350,,,,,2,,Proficiency32001Role350,,T_Quest_Title_641,T_Quest_Info_641,,,,,415141,377
642,23,,221,==,1,,,,,2,,OpenHStoryID221,,T_Quest_Title_642,T_Quest_Info_642,,,,,415142,377-55-56
643,23,,222,==,1,,,,,2,,OpenHStoryID222,,T_Quest_Title_643,T_Quest_Info_643,,,,,415143,377-55-56
644,19,,33001,>=,350,,,,,2,,Proficiency33001Role350,,T_Quest_Title_644,T_Quest_Info_644,,,,,415144,378
645,23,,227,==,1,,,,,2,,OpenHStoryID227,,T_Quest_Title_645,T_Quest_Info_645,,,,,415145,378-55-56
646,23,,228,==,1,,,,,2,,OpenHStoryID228,,T_Quest_Title_646,T_Quest_Info_646,,,,,415146,378-55-56
647,19,,34001,>=,350,,,,,2,,Proficiency34001Role350,,T_Quest_Title_647,T_Quest_Info_1411,,,,,415147,379
648,23,,233,==,1,,,,,2,,OpenHStoryID233,,T_Quest_Title_648,T_Quest_Info_648,,,,,415148,379-55-56
649,23,,234,==,1,,,,,2,,OpenHStoryID234,,T_Quest_Title_649,T_Quest_Info_649,,,,,415149,379-55-56
650,19,,35001,>=,350,,,,,2,,Proficiency35001Role350,,T_Quest_Title_650,T_Quest_Info_650,,,,,415150,380
651,23,,239,==,1,,,,,2,,OpenHStoryID239,,T_Quest_Title_651,T_Quest_Info_651,,,,,415151,380-55-56
652,23,,240,==,1,,,,,2,,OpenHStoryID240,,T_Quest_Title_652,T_Quest_Info_652,,,,,415152,380-55-56
653,19,,36001,>=,350,,,,,2,,Proficiency36001Role350,,T_Quest_Title_653,T_Quest_Info_653,,,,,415153,381
654,23,,245,==,1,,,,,2,,OpenHStoryID245,,T_Quest_Title_654,T_Quest_Info_654,,,,,415154,381-55-56
655,23,,246,==,1,,,,,2,,OpenHStoryID246,,T_Quest_Title_655,T_Quest_Info_655,,,,,415155,381-55-56
656,19,,37001,>=,350,,,,,2,,Proficiency37001Role350,,T_Quest_Title_656,T_Quest_Info_656,,,,,415156,382
657,23,,251,==,1,,,,,2,,OpenHStoryID251,,T_Quest_Title_657,T_Quest_Info_657,,,,,415157,382-55-56
658,23,,252,==,1,,,,,2,,OpenHStoryID252,,T_Quest_Title_658,T_Quest_Info_658,,,,,415158,382-55-56
659,19,,38001,>=,350,,,,,2,,Proficiency38001Role350,,T_Quest_Title_659,T_Quest_Info_659,,,,,415159,383
660,23,,257,==,1,,,,,2,,OpenHStoryID257,,T_Quest_Title_660,T_Quest_Info_660,,,,,415160,383-55-56
661,23,,258,==,1,,,,,2,,OpenHStoryID258,,T_Quest_Title_661,T_Quest_Info_661,,,,,415161,383-55-56
662,19,,39001,>=,350,,,,,2,,Proficiency39001Role350,,T_Quest_Title_662,T_Quest_Info_1421,,,,,415162,384
663,23,,263,==,1,,,,,2,,OpenHStoryID263,,T_Quest_Title_663,T_Quest_Info_663,,,,,415163,384-55-56
664,23,,264,==,1,,,,,2,,OpenHStoryID264,,T_Quest_Title_664,T_Quest_Info_664,,,,,415164,384-55-56
665,19,,10040001,>=,350,,,,,2,,Proficiency40001Role350,,T_Quest_Title_665,T_Quest_Info_665,,,,,415165,385
666,23,,269,==,1,,,,,2,,OpenHStoryID269,,T_Quest_Title_666,T_Quest_Info_666,,,,,415166,385-55-56
667,23,,270,==,1,,,,,2,,OpenHStoryID270,,T_Quest_Title_667,T_Quest_Info_667,,,,,415167,385-55-56
668,19,,10041001,>=,350,,,,,2,,Proficiency41001Role350,,T_Quest_Title_668,T_Quest_Info_668,,,,,415168,386
669,23,,275,==,1,,,,,2,,OpenHStoryID275,,T_Quest_Title_669,T_Quest_Info_669,,,,,415169,386-55-56
670,23,,276,==,1,,,,,2,,OpenHStoryID276,,T_Quest_Title_670,T_Quest_Info_670,,,,,415170,386-55-56
671,19,,10042001,>=,350,,,,,2,,Proficiency42001Role350,,T_Quest_Title_671,T_Quest_Info_671,,,,,415171,387
672,23,,281,==,1,,,,,2,,OpenHStoryID281,,T_Quest_Title_672,T_Quest_Info_672,,,,,415172,387-55-56
673,23,,282,==,1,,,,,2,,OpenHStoryID282,,T_Quest_Title_673,T_Quest_Info_673,,,,,415173,387-55-56
572,24,,30,>=,,,,,,2,,CompleteAchievement30,,T_Quest_Title_572,T_Quest_Info_572,,,,,415050,
573,24,,50,>=,,,,,,2,,CompleteAchievement50,,T_Quest_Title_573,T_Quest_Info_573,,,,,415051,
574,24,,70,>=,,,,,,2,,CompleteAchievement70,,T_Quest_Title_574,T_Quest_Info_574,,,,,415052,
1117,24,,100,>=,,,574,,,2,,CompleteAchievement100,,T_Quest_Title_1117,T_Quest_Info_1117,,,,,AvaD1117,64
1118,24,,120,>=,,,574,,,2,,CompleteAchievement120,,T_Quest_Title_1118,T_Quest_Info_1118,,,,,AvaD1118,64
1119,24,,150,>=,,,574,,,2,,CompleteAchievement150,,T_Quest_Title_503,T_Quest_Info_1119,,,,,AvaD1119,64
1001,42,,5,>=,,,,,,2,,,,T_Quest_Title_1001,T_Quest_Info_1001,,,,,1001,62
1002,42,,10,>=,,,,,,2,,,,T_Quest_Title_1002,T_Quest_Info_1002,,,,,1002,62
1003,42,,15,>=,,,,,,2,,,,T_Quest_Title_1003,T_Quest_Info_1003,,,,,1003,62
1004,42,,20,>=,,,,,,2,,,,T_Quest_Title_1004,T_Quest_Info_1004,,,,,1004,62
1005,41,FE001,,>=,3,,,,,4,,,,T_Quest_Title_1005,T_Quest_Info_1005,,,,,FQ0011,62
1006,41,FE001,,>=,6,,,,,4,,,,T_Quest_Title_1005,T_Quest_Info_1006,,,,,FQ0012,62
1007,41,FE001,,>=,10,,,,,4,,,,T_Quest_Title_1005,T_Quest_Info_1007,,,,,FQ0013,62
1008,41,FE001,,>=,15,,,,,4,,,,T_Quest_Title_1005,T_Quest_Info_1008,,,,,FQ0014,62
1009,41,FE002,,>=,3,,,,,4,,,,T_Quest_Title_1009,T_Quest_Info_1005,,,,,FQ0021,62
1010,41,FE002,,>=,6,,,,,4,,,,T_Quest_Title_1009,T_Quest_Info_1006,,,,,FQ0022,62
1011,41,FE002,,>=,10,,,,,4,,,,T_Quest_Title_1009,T_Quest_Info_1007,,,,,FQ0023,62
1012,41,FE002,,>=,15,,,,,4,,,,T_Quest_Title_1009,T_Quest_Info_1008,,,,,FQ0024,62
1013,41,FE003,,>=,3,,,,,4,,,,T_Quest_Title_1013,T_Quest_Info_1005,,,,,FQ0031,62
1014,41,FE003,,>=,6,,,,,4,,,,T_Quest_Title_1013,T_Quest_Info_1006,,,,,FQ0032,62
1015,41,FE003,,>=,10,,,,,4,,,,T_Quest_Title_1013,T_Quest_Info_1007,,,,,FQ0033,62
1016,41,FE003,,>=,15,,,,,4,,,,T_Quest_Title_1013,T_Quest_Info_1008,,,,,FQ0034,62
1017,41,FE004,,>=,3,,,,,4,,,,T_Quest_Title_1017,T_Quest_Info_1005,,,,,FQ0041,62
1018,41,FE004,,>=,6,,,,,4,,,,T_Quest_Title_1017,T_Quest_Info_1006,,,,,FQ0042,62
1019,41,FE004,,>=,10,,,,,4,,,,T_Quest_Title_1017,T_Quest_Info_1007,,,,,FQ0043,62
1020,41,FE004,,>=,15,,,,,4,,,,T_Quest_Title_1017,T_Quest_Info_1008,,,,,FQ0044,62
1021,41,FE005,,>=,3,,,,,4,,,,T_Quest_Title_1021,T_Quest_Info_1005,,,,,FQ0051,62
1022,41,FE005,,>=,6,,,,,4,,,,T_Quest_Title_1021,T_Quest_Info_1006,,,,,FQ0052,62
1023,41,FE005,,>=,10,,,,,4,,,,T_Quest_Title_1021,T_Quest_Info_1007,,,,,FQ0053,62
1024,41,FE005,,>=,15,,,,,4,,,,T_Quest_Title_1021,T_Quest_Info_1008,,,,,FQ0054,62
1025,41,FE006,,>=,3,,,,,5,,,,T_Quest_Title_1025,T_Quest_Info_1005,,-1,,FE006,FQ0061,62-1001-1201
1026,41,FE006,,>=,6,,,,,5,,,,T_Quest_Title_1025,T_Quest_Info_1006,,-1,,FE006,FQ0062,62-1001-1201
1027,41,FE006,,>=,10,,,,,5,,,,T_Quest_Title_1025,T_Quest_Info_1007,,-1,,FE006,FQ0063,62-1001-1201
1028,41,FE006,,>=,15,,,,,5,,,,T_Quest_Title_1025,T_Quest_Info_1008,,-1,,FE006,FQ0064,62-1001-1201
1029,41,FE007,,>=,3,,,,,5,,,,T_Quest_Title_1029,T_Quest_Info_1005,,-1,,FE007,FQ0071,62-1002-1202
1030,41,FE007,,>=,6,,,,,5,,,,T_Quest_Title_1029,T_Quest_Info_1006,,-1,,FE007,FQ0072,62-1002-1202
1031,41,FE007,,>=,10,,,,,5,,,,T_Quest_Title_1029,T_Quest_Info_1007,,-1,,FE007,FQ0073,62-1002-1202
1032,41,FE007,,>=,15,,,,,5,,,,T_Quest_Title_1029,T_Quest_Info_1008,,-1,,FE007,FQ0074,62-1002-1202
1033,41,FE008,,>=,3,,,,,5,,,,T_Quest_Title_1033,T_Quest_Info_1005,,-1,,FE008,FQ0081,62-1003-1203
1034,41,FE008,,>=,6,,,,,5,,,,T_Quest_Title_1033,T_Quest_Info_1006,,-1,,FE008,FQ0082,62-1003-1203
1035,41,FE008,,>=,10,,,,,5,,,,T_Quest_Title_1033,T_Quest_Info_1007,,-1,,FE008,FQ0083,62-1003-1203
1036,41,FE008,,>=,15,,,,,5,,,,T_Quest_Title_1033,T_Quest_Info_1008,,-1,,FE008,FQ0084,62-1003-1203
1037,41,FE009,,>=,3,,,,,5,,,,T_Quest_Title_1037,T_Quest_Info_1005,,-1,,FE009,FQ0091,62-1004-1204
1038,41,FE009,,>=,6,,,,,5,,,,T_Quest_Title_1037,T_Quest_Info_1006,,-1,,FE009,FQ0092,62-1004-1204
1039,41,FE009,,>=,10,,,,,5,,,,T_Quest_Title_1037,T_Quest_Info_1007,,-1,,FE009,FQ0093,62-1004-1204
1040,41,FE009,,>=,15,,,,,5,,,,T_Quest_Title_1037,T_Quest_Info_1008,,-1,,FE009,FQ0094,62-1004-1204
1041,41,FE010,,>=,3,,,,,5,,,,T_Quest_Title_1041,T_Quest_Info_1005,,-1,,FE010,FQ0101,62-1005-1205
1042,41,FE010,,>=,6,,,,,5,,,,T_Quest_Title_1041,T_Quest_Info_1006,,-1,,FE010,FQ0102,62-1005-1205
1043,41,FE010,,>=,10,,,,,5,,,,T_Quest_Title_1041,T_Quest_Info_1007,,-1,,FE010,FQ0103,62-1005-1205
1044,41,FE010,,>=,15,,,,,5,,,,T_Quest_Title_1041,T_Quest_Info_1008,,-1,,FE010,FQ0104,62-1005-1205
1045,41,FE011,,>=,3,,,,,5,,,,T_Quest_Title_1045,T_Quest_Info_1005,,-1,,FE011,FQ0111,62-1006-1206
1046,41,FE011,,>=,6,,,,,5,,,,T_Quest_Title_1045,T_Quest_Info_1006,,-1,,FE011,FQ0112,62-1006-1206
1047,41,FE011,,>=,10,,,,,5,,,,T_Quest_Title_1045,T_Quest_Info_1007,,-1,,FE011,FQ0113,62-1006-1206
1048,41,FE011,,>=,15,,,,,5,,,,T_Quest_Title_1045,T_Quest_Info_1008,,-1,,FE011,FQ0114,62-1006-1206
1049,41,FE012,,>=,3,,,,,5,,,,T_Quest_Title_1049,T_Quest_Info_1005,,-1,,FE012,FQ0121,62-1007-1207
1050,41,FE012,,>=,6,,,,,5,,,,T_Quest_Title_1049,T_Quest_Info_1006,,-1,,FE012,FQ0122,62-1007-1207
1051,41,FE012,,>=,10,,,,,5,,,,T_Quest_Title_1049,T_Quest_Info_1007,,-1,,FE012,FQ0123,62-1007-1207
1052,41,FE012,,>=,15,,,,,5,,,,T_Quest_Title_1049,T_Quest_Info_1008,,-1,,FE012,FQ0124,62-1007-1207
1053,41,FE013,,>=,3,,,,,5,,,,T_Quest_Title_1053,T_Quest_Info_1005,,-1,,FE013,FQ0131,62-1008-1208
1054,41,FE013,,>=,6,,,,,5,,,,T_Quest_Title_1053,T_Quest_Info_1006,,-1,,FE013,FQ0132,62-1008-1208
1055,41,FE013,,>=,10,,,,,5,,,,T_Quest_Title_1053,T_Quest_Info_1007,,-1,,FE013,FQ0133,62-1008-1208
1056,41,FE013,,>=,15,,,,,5,,,,T_Quest_Title_1053,T_Quest_Info_1008,,-1,,FE013,FQ0134,62-1008-1208
1057,41,FE014,,>=,3,,,,,5,,,,T_Quest_Title_1057,T_Quest_Info_1005,,-1,,FE014,FQ0141,62-1009-1209
1058,41,FE014,,>=,6,,,,,5,,,,T_Quest_Title_1057,T_Quest_Info_1006,,-1,,FE014,FQ0142,62-1009-1209
1059,41,FE014,,>=,10,,,,,5,,,,T_Quest_Title_1057,T_Quest_Info_1007,,-1,,FE014,FQ0143,62-1009-1209
1060,41,FE014,,>=,15,,,,,5,,,,T_Quest_Title_1057,T_Quest_Info_1008,,-1,,FE014,FQ0144,62-1009-1209
1061,41,FE015,,>=,3,,,,,5,,,,T_Quest_Title_1061,T_Quest_Info_1005,,-1,,FE015,FQ0151,62-1010-1210
1062,41,FE015,,>=,6,,,,,5,,,,T_Quest_Title_1061,T_Quest_Info_1006,,-1,,FE015,FQ0152,62-1010-1210
1063,41,FE015,,>=,10,,,,,5,,,,T_Quest_Title_1061,T_Quest_Info_1007,,-1,,FE015,FQ0153,62-1010-1210
1064,41,FE015,,>=,15,,,,,5,,,,T_Quest_Title_1061,T_Quest_Info_1008,,-1,,FE015,FQ0154,62-1010-1210
1065,41,FE016,,>=,3,,,,,5,,,,T_Quest_Title_1065,T_Quest_Info_1005,,-1,,FE016,FQ0161,62-1011-1211
1066,41,FE016,,>=,6,,,,,5,,,,T_Quest_Title_1065,T_Quest_Info_1006,,-1,,FE016,FQ0162,62-1011-1211
1067,41,FE016,,>=,10,,,,,5,,,,T_Quest_Title_1065,T_Quest_Info_1007,,-1,,FE016,FQ0163,62-1011-1211
1068,41,FE016,,>=,15,,,,,5,,,,T_Quest_Title_1065,T_Quest_Info_1008,,-1,,FE016,FQ0164,62-1011-1211
